,text,dataset,aspect_str,aspects
44,"Nice O things O about O the O M12V O : O - O in O a O table O , O the O powerful O 3 O 1/4 O HP O motor B-aspect is O great O - O soft O start B-aspect helps O a O lot O to O control O the O beast O when O you O turn O the O router O on O - O continuously O variable O speed B-aspect control O - O Amazon O 's O price B-aspect",Hitachi router.txt,"motor[+2],start[+2],speed[+1],price[+1]","['motor', 'start', 'speed', 'price']"
45,Not O so O nice O things O : O - O a O bit O too O much O weight B-aspect and O power B-aspect for O easy O handheld O use O - O spindle B-aspect lock O makes O for O awkward O bit O changing O outside O of O a O table O - O the O 1/4 O '' O chuck B-aspect sleeve O requires O MUCH O tightening O to O keep O bits O from O slipping O,Hitachi router.txt,"weight[-1],power[-1],spindle[-1],chuck[-2]","['weight', 'power', 'spindle', 'chuck']"
46,"Bottom O line O : O Highly O recommended O , O but O best O when O used O in O a O table O . O",Hitachi router.txt,,[]
47,This O is O truly O a O Clydesdale O among O the O industry O 3HP+ O router B-aspect workhorses O . O,Hitachi router.txt,router[+1][u],['router']
48,"Built O like O a O tank O , O yet O nimble B-aspect enough O to O be O comfortably O used B-aspect with O the O Leigh O dovetail O jig O . O",Hitachi router.txt,"solidity[+2][u],nimble[+1],used[+1]","['solidity', 'nimble', 'used']"
49,The O soft O start B-aspect is O a O tremendous O help O for O this O type O of O operation O . O,Hitachi router.txt,start[+2],['start']
50,"It O is O a O heavy B-aspect but O well-balanced O machine B-aspect , O which O is O an O asset O when O maximum O stability B-aspect is O desired O . O",Hitachi router.txt,"heavy[-1][u],machine[+1][u],stability[+1]","['heavy', 'machine', 'stability']"
51,"The O edge O guide B-aspect is O top O quality O , O easy O to O install O and O accurate O . O",Hitachi router.txt,guide[+3],['guide']
52,I O used O this O router O to O plow O out O 3 O '' O raised O panels O in O oak O without O phasing O the O beast O . O,Hitachi router.txt,,[]
53,This O was O possible O due O to O the O variable O speed B-aspect settings O for O any O sized O bit O . O,Hitachi router.txt,speed[+1],['speed']
54,The O router O is O also O equipped O with O an O adapter O that O accepts O PC O guide O bushings O . O,Hitachi router.txt,,[]
55,"The O height O adjustment B-aspect knob O is O a O bit O flimsy O , O but O it O works O well O and O provides O good O accuracy O . O",Hitachi router.txt,adjustment[+1],['adjustment']
56,The O only O complaint O I O have O is O that O the O 1/4 O '' O collet B-aspect will O not O sufficiently O hold O any O of O my O 1/4 O '' O bits O . O,Hitachi router.txt,collet[-1],['collet']
57,I O purchased O an O aftermarket O slotted O collet O that O does O the O job O . O,Hitachi router.txt,,[]
58,The O Hitachi O collet B-aspect simply O was O not O ground O accurately O . O,Hitachi router.txt,collet[-1],['collet']
59,"However O , O now O that O the O kit O comes O with O the O height O adjustment O knob O , O I O 'd O say O jump O all O over O it O . O",Hitachi router.txt,,[]
60,"This O is O a O great O deal O , O and O I O 'm O elated O with O my O decision O to O go O with O Hitachi O 's O green O machine B-aspect . O",Hitachi router.txt,machine[+2][u],['machine']
61,Wish O I O could O give O it O 4 O 1/2 O stars O . O,Hitachi router.txt,router[+3][u],['router']
62,I O bought O this O router O a O couple O of O months O ago O from O Amazon O and O have O used O it O a O fair O amount O in O that O time O . O,Hitachi router.txt,,[]
63,"The O deal O Amazon O has O going O ca O n't O be O beat O and O if O you O 're O considering O buying O this O machine O , O do O so O from O this O site O . O",Hitachi router.txt,,[]
64,I O noticed O that O the O micro O adjustment B-aspect knob O and O collet B-aspect are O well O made O and O work O well O too O . O,Hitachi router.txt,"adjustment[+1],collet[+1]","['adjustment', 'collet']"
65,The O speed B-aspect control O is O well O designed O and O it O works O perfectly O . O,Hitachi router.txt,speed[+2],['speed']
66,The O included O fence O guide B-aspect is O easy O to O set O up O and O quite O accurate O as O well O . O,Hitachi router.txt,guide[+1],['guide']
67,The O plunge O lock O and O power O switch O are O very O easily O accessible B-aspect which O is O a O must O when O doing O free O hand O routing O . O,Hitachi router.txt,accessible[+1][u],['accessible']
68,"It O is O heavy B-aspect enough O to O make O it O stable B-aspect , O but O not O too O heavy B-aspect to O preclude O hand O use O . O",Hitachi router.txt,"heavy[+1],stable[+1][u]","['heavy', 'stable']"
69,Those O are O the O good O points O . O,Hitachi router.txt,,[]
70,There O are O a O few O points O of O contention O which O I O have O . O,Hitachi router.txt,,[]
71,The O depth O scale O is O a O joke O and O I O would O n't O use O it O for O anything O but O a O `` O ball O park O '' O measure O . O,Hitachi router.txt,,[]
72,The O plunge B-aspect action O is O n't O smooth O unless O you O make O it O so O . O,Hitachi router.txt,plunge[-1],['plunge']
73,"This O entails O wiping O the O rods O , O blowing O compressed O air O into O the O housings O , O and O lightly O lubricating O the O rods O with O silicone O lubricant O . O",Hitachi router.txt,,[]
74,The O instructions B-aspect would O benefit O from O some O improvement O and O it O would O help O if O the O RPMs O of O the O speed O settings O were O mentioned O . O,Hitachi router.txt,instructions[-1],['instructions']
75,"Also O , O the O fit B-aspect and O finish B-aspect could O be O better O although O this O does O n't O detract O from O performance O . O",Hitachi router.txt,"fit[-1],finish[-1]","['fit', 'finish']"
76,I O plan O to O get O a O Porter-Cable O for O table O mounted O use O but O will O be O using O this O machine O for O most O if O not O all O of O my O hand O held O use O . O,Hitachi router.txt,,[]
77,Overall O this O tool O is O very O well O worth O the O price B-aspect and O I O have O no O regrets O about O my O purchase O . O,Hitachi router.txt,price[+2],['price']
78,This O is O an O excellent O router O for O the O money B-aspect . O,Hitachi router.txt,money[+3],['money']
79,I O use O it O primarily O in O a O router O table O and O have O been O making O my O own O moldings O and O trim O . O,Hitachi router.txt,,[]
80,The O only O problem O i O find O with O it O is O that O the O plunge B-aspect mechanism O will O eventually O stick O due O to O wood O dust O . O,Hitachi router.txt,plunge[-1],['plunge']
81,I O find O that O if O you O remove O the O springs B-aspect it O is O much O easier O to O adjust O and O will O not O stick O much O . O,Hitachi router.txt,springs[-1],['springs']
82,"Other O than O that O , O i O think O it O is O the O best O router O for O the O money B-aspect . O",Hitachi router.txt,money[+3],['money']
83,I O must O have O gotten O a O good O one O . O,Hitachi router.txt,router[+2][u],['router']
84,"I O do O n't O have O problems O with O the O depth O adjustment B-aspect , O the O speed O control B-aspect , O the O collet B-aspect I O have O n't O tried O the O 1/4 O '' O sleeve O yet O . O",Hitachi router.txt,"adjustment[+1],control[+1],collet[+1]","['adjustment', 'control', 'collet']"
85,Before O buying O this O I O read O others O reviews O and O of O the O complaints O I O read O about O ... O .well O I O have O not O experienced O any O . O,Hitachi router.txt,,[]
86,"I O have O 3 O Bosch O routers O , O 1 O Porter O Cable O , O and O the O large O Freud O . O",Hitachi router.txt,,[]
87,I O have O many O others O in O the O past O . O,Hitachi router.txt,,[]
88,I O would O put O the O Hitachi B-aspect up O with O the O best O ! O,Hitachi router.txt,Hitachi[+3][u][cc],['Hitachi']
89,No O vibration B-aspect ! O,Hitachi router.txt,vibration[+2],['vibration']
90,Smooth O plunging B-aspect ! O it O did O stick O a O bit O so O I O sprayed O it O w/ O lubricant O . O,Hitachi router.txt,plunging[+2],['plunging']
91,It O is O a O great O router B-aspect for O a O table O and O with O the O depth O adjustment B-aspect knob O it O is O easy O to O adjust O depth O prescisely O . O,Hitachi router.txt,"router[+2],adjustment[+1]","['router', 'adjustment']"
92,Why O do O people O spend O all O that O money O on O accessories O to O `` O raise O and O lower O `` O the O router O in O a O table O ? O ? O ? O A O waste O of O money O . O,Hitachi router.txt,,[]
93,It O is O very O easy O to O change O bits O without O removing O the O router O from O the O table O and O the O shaft B-aspect lock O works O great O . O,Hitachi router.txt,shaft[+2],['shaft']
94,Very O good O balance B-aspect in O the O hands O and O lighter B-aspect than O most O 3 O 1/4 O hp O models O . O,Hitachi router.txt,"balance[+2],lighter[+2][u][cs]","['balance', 'lighter']"
95,The O soft O start B-aspect is O nice O . O,Hitachi router.txt,start[+1],['start']
96,The O price B-aspect is O incredible O with O the O bonus O pack O and O Hitachi O 's O $ O 25 O incentive O you O need O the O code O -- O -go O to O Toolseeker.com O and O it O tells O you O,Hitachi router.txt,price[+3],['price']
97,The O total O price B-aspect with O delivery O free O shipping O was O $ O 135 O ! O,Hitachi router.txt,price[+3],['price']
98,Less O than O a O cheap B-aspect cordless O drill O or O a O laminate O trimmer O . O,Hitachi router.txt,cheap[+3][u],['cheap']
99,I O ca O n't O complain O and O Amazons O ' O service O was O perfect O ! O,Hitachi router.txt,,[]
100,I O think O I O 'll O go O rout O something O ... O,Hitachi router.txt,,[]
101,Bought O an O expensive O Dewalt O router O some O three O years O ago O and O never O became O comfortable O with O it O . O,Hitachi router.txt,,[]
102,I O use O routers O solely O for O hand O work O and O relegate O all O table O usage O including O panels O to O my O Grizzly O shaper O . O,Hitachi router.txt,,[]
103,Gave O the O Dewalt O to O a O woodworking O friend O in O gratitude O for O his O help O in O moving O tools O to O a O new O shop O . O,Hitachi router.txt,,[]
104,Saw O the O Hitachi O on O Amazon.com O with O their O $ O 25.00 O coupon O at O the O time O and O could O not O resist O trying O it O out O . O,Hitachi router.txt,price[+2][u],['price']
105,"UNLIKE O other O reviewers O , O I O like O the O tool O because O it O is O easy O to O operate B-aspect outside O of O the O router O table O . O",Hitachi router.txt,operate[+1],['operate']
106,Both O the O on/off O switch B-aspect soft O start O and O the O depth O lock B-aspect are O within O easy O reach O of O the O right O hand O . O,Hitachi router.txt,"switch[+1],lock[+1]","['switch', 'lock']"
107,It O is O no O more O heavy B-aspect than O any O other O powerful O router B-aspect and O not O as O bad O as O some O Porter O Cable O models O I O tried O . O,Hitachi router.txt,"heavy[+1][u][cc],router[+1][u][cc]","['heavy', 'router']"
108,I O use O custom O side O clamps O set O up O for O 1/4 O and O 1/2 O inch O bits O in O order O to O plough O mortises O easily O and O with O great O accuracy O . O,Hitachi router.txt,,[]
109,"Unlike O my O experience O with O the O Dewalt O , O I O now O enjoy O reaching O for O the O Hitachi O and O allow O me O to O stress O I O am O a O fan O of O many O other O Dewalt O tools O -- O especially O their O large O table O saw O and O famous O miter O saws O . O",Hitachi router.txt,,[]
110,LIKE O other O reviewers O I O can O attest O to O the O following O : O,Hitachi router.txt,,[]
111,1 O . O Your O Hitachi O might O come O to O you O with O a O stiff O spring B-aspect mechanism O . O,Hitachi router.txt,spring[-1],['spring']
112,"Mine O was O so O bad O I O had O to O to O use O a O hammer O to O free O it O and O this O is O why O I O 'm O giving O it O 4 O , O not O 5 O stars O . O",Hitachi router.txt,spring[-2][p],['spring']
113,"I O have O noted O that O as O you O use O the O tool O , O sawdust B-aspect builds O in O the O channel O and O it O requires O attention O . O",Hitachi router.txt,sawdust[-1],['sawdust']
114,"Not O a O killer O problem O , O but O not O well O done O , O either O . O",Hitachi router.txt,sawdust[-1][p],['sawdust']
115,2 O . O Half-inch O router O bits O provide O more O operating O security O and O finish O quality O than O do O their O 1/4 O inch O counterparts O . O,Hitachi router.txt,,[]
116,Have O read O this O on O the O web O and O can O second O the O comparative O preference O . O,Hitachi router.txt,,[]
117,I O do O woodworking O as O a O serious O hobby O . O,Hitachi router.txt,,[]
118,"For O me O , O it O is O as O important O that O the O tool O be O comfortable O to O use B-aspect as O it O is O that O it O produce O a O high-quality O result B-aspect . O",Hitachi router.txt,"use[+1],result[+1]","['use', 'result']"
119,Can O recommend O the O Hitachi O in O this O ergonomic O arena O -- O at O the O price B-aspect quoted O on O Amazon O it O is O a O bargain O . O,Hitachi router.txt,price[+2],['price']
120,My O first O experience O with O this O router O was O when O I O was O working O in O a O professional O window O and O door O shop O . O,Hitachi router.txt,,[]
121,The O owner O had O three O routers O - O all O M12 O 's O . O,Hitachi router.txt,,[]
122,This O was O my O first O real O introduction O to O serious O routing O and O I O thought O that O the O M12 O was O just O a O router O . O,Hitachi router.txt,,[]
123,In O the O last O 8 O years O since O then O I O have O done O a O ton O of O routing O and O have O messed O around O with O a O bunch O of O different O machines O . O,Hitachi router.txt,,[]
124,After O getting O used O to O the O M12 B-aspect all O the O rest O seemed O lacking O . O,Hitachi router.txt,M12[+3][u][cc],['M12']
125,"On O top O of O being O a O workhorse O and O ultra O reliable O , O it O is O just O a O plunge B-aspect router B-aspect that O works O really O well O . O",Hitachi router.txt,"router[+1][u],plunge[+2]","['router', 'plunge']"
126,"I O use B-aspect it O in O the O table O never O take O the O springs O out O - O just O attach O the O fine O adjustment O knob O , O in O my O woodrat O and O freehand O and O it O works O great O in O all O circumstances O . O",Hitachi router.txt,use[+2] ,['use']
127,The O only O beef O that O I O have O with O it O is O that O there O is O a O little O too O much O slop B-aspect in O the O columns O when O the O lock O is O not O engaged O . O,Hitachi router.txt,slop[-1],['slop']
128,Unless O you O routinely O use O it O like O this O which O I O do O to O cut O mortises O on O the O woodrat O then O you O will O never O notice O . O,Hitachi router.txt,,[]
129,If O it O were O n't O so O big B-aspect I O would O probably O by O another O since O no O shop O is O complete O without O a O handful O of O routers.. O,Hitachi router.txt,big[-1][u],['big']
130,"This O router O appeared O in O my O wife O 's O gold O box O a O few O weeks O ago O , O and O she O knew O I O was O looking O to O upgrade O my O Craftsman O 1/4 O '' O fixed O base O router O . O",Hitachi router.txt,,[]
131,"She O told O me O to O take O a O look O at O it O , O and O after O reading O reviews O here O and O at O other O sites O , O I O told O her O to O get O it O . O",Hitachi router.txt,,[]
132,What O an O upgrade O ! O ! O ! O,Hitachi router.txt,router[+2][u],['router']
133,"I O have O only O used O it O with O the O 1/4 O '' O collet O and O a O 1/2 O '' O round O over O bit O , O but O I O love O how O it O starts B-aspect up O with O little O torque O and O runs B-aspect very O quietly O . O",Hitachi router.txt,"starts[+2],runs[+2]","['starts', 'runs']"
134,The O depth O adjustment B-aspect and O bit O changing O is O much O easier O on O the O M12V O than O it O was O on O my O old O router O . O,Hitachi router.txt,adjustment[+2][cc],['adjustment']
135,The O handles O make O it O very O comfortable O to O use B-aspect and O I O experience O little O vibration B-aspect . O,Hitachi router.txt,"use[+2], vibration[+1]","['use', 'vibration']"
136,"Combine O this O with O the O excellent O price B-aspect we O got O in O the O Gold O Box O , O and O I O 'm O really O happy O . O",Hitachi router.txt,price[+3],['price']
137,"I O 'm O sure O I O do O n't O use O it O to O the O degree O of O some O of O the O other O purchasers O , O but O I O really O like O it O ! O",Hitachi router.txt,router[+2][u],['router']
138,Now O I O need O to O get O some O 1/2 O '' O bits O ... O,Hitachi router.txt,,[]
139,I O first O used O the O router B-aspect in O the O free O hand O mode O and O liked O it O a O lot O . O,Hitachi router.txt,router[+2],['router']
140,"I O find O it O very O stable B-aspect and O comfortable O to O use B-aspect , O it O does O n't O jump O around O or O make O me O feel O like O I O need O to O use B-aspect a O lot O of O arm O strength O to O keep O it O under O control O , O and O it O has O very O good O visibility B-aspect to O see O your O cut O . O",Hitachi router.txt,"stable[+2][u],use[+2],visibility[+2]","['stable', 'use', 'visibility']"
141,It O came O with O a O good O fence B-aspect that O is O simple O yet O precise O and O thats O well O made O and O wo O n't O break O . O,Hitachi router.txt,fence[+1],['fence']
142,Also O I O like O the O position O of O all O the O controls B-aspect and O the O fact O that O it O does O n't O have O any O extra O knobs O or O gizmos O . O,Hitachi router.txt,controls[+1],['controls']
143,I O prefer O things O that O are O simple B-aspect . O,Hitachi router.txt,simple[+1][u],['simple']
144,I O prefer O to O use O my O mind O to O figure O out O how O I O 'm O going O to O build O something O not O how O my O tools O work O . O,Hitachi router.txt,,[]
145,I O now O have O it O as O a O permenant O fixture O in O my O router O table O . O,Hitachi router.txt,,[]
146,"The O router O has O plenty O of O power B-aspect for O any O type O of O bit O or O wood O I O need O to O cut O , O and O the O speed O control B-aspect knob O is O easy O to O get O to O . O",Hitachi router.txt,"power[+2],control[+1]","['power', 'control']"
147,I O did O have O to O cut O off O the O ears O that O hold O the O template O guide B-aspect in O place O so O I O could O get O those O big O panel O raising O bits O in O it O . O,Hitachi router.txt,guide[-1],['guide']
148,It O will O take O 31/2 O inchers O now O . O,Hitachi router.txt,,[]
149,I O also O removed O the O springs B-aspect in O the O plunge O tubes O to O make O it O easier O to O raise O . O,Hitachi router.txt,springs[-1],['springs']
150,"I O added O a O crank O for O those O times O when O I O need O to O make O fine O adjustments B-aspect , O but O I O seldom O use O it O . O",Hitachi router.txt,adjustments[-1],['adjustments']
151,I O also O put O a O bend O in O the O wrench B-aspect so O I O can O remove O and O install O bits O from O the O top O of O the O table O . O,Hitachi router.txt,wrench[-1],['wrench']
152,Its O not O a O perfect O system B-aspect but O its O a O very O good O one O . O,Hitachi router.txt,system[+2],['system']
153,I O need O it O back O as O a O hand O held O so O I O 'm O going O to O buy O another O one O . O,Hitachi router.txt,,[]
154,I O 've O owned O this O router B-aspect for O over O 8 O years O and O am O somewhat O satisfied O with O it O . O,Hitachi router.txt,router[+1],['router']
155,It O is O quiet B-aspect and O has O plenty O of O power B-aspect . O,Hitachi router.txt,"quiet[+1][u],power[+2]","['quiet', 'power']"
156,I O find O that O it O is O stable O in O my O hands O and O its O ' O weight B-aspect actually O contributes O to O that O stability B-aspect . O,Hitachi router.txt,"stability[+1][u],weight[+1]","['stability', 'weight']"
157,"That O said O , O I O am O disappointed O in O the O plunging B-aspect mechanism O . O",Hitachi router.txt,plunging[-1],['plunging']
158,"Shortly O after O I O brought O it O , O the O plunging O shafts B-aspect started O sticking O . O",Hitachi router.txt,shafts[-1],['shafts']
159,"After O repeatly O cleaning O and O recleaning O , O it O still O stuck O after O using O it O for O a O little O while O . O",Hitachi router.txt,shafts[-1][p],['shafts']
160,"I O no O longer O use O it O as O a O plunge B-aspect router O , O only O as O a O stationary O or O table O mounted O router O . O",Hitachi router.txt,plunge[-1],['plunge']
161,"If O the O plunging B-aspect action O is O n't O that O important O , O then O this O is O a O great O router B-aspect . O",Hitachi router.txt,"plunging[-1],router[+2][s]","['plunging', 'router']"
162,"If O the O plunging B-aspect action O is O critical O to O your O work O , O look O elsewhere O . O",Hitachi router.txt,plunging[-2],['plunging']
163,I O love O the O performance B-aspect and O features B-aspect of O this O router O . O,Hitachi router.txt,"performance[+2],features[+2]","['performance', 'features']"
164,"For O the O money B-aspect , O I O 'm O not O sure O you O can O do O better O . O",Hitachi router.txt,money[+3],['money']
165,"It O 's O very O quiet B-aspect for O a O universal O motor-driven O tool O , O and O the O height O adjustment B-aspect stick O and O variable O speed B-aspect control O are O great O . O",Hitachi router.txt,"quiet[+2][u],adjustment[+2],speed[+2]","['quiet', 'adjustment', 'speed']"
166,"I O bought O this O specifically O for O a O router O table O I O built O , O and O it O has O performed O flawlessly O in O that O capacity O . O",Hitachi router.txt,,[]
167,I O 've O done O some O hand-held O routing O with O it O and O it O works O good O for O that O as O well O . O,Hitachi router.txt,,[]
168,Smooth O plunging B-aspect mechanism O . O,Hitachi router.txt,plunging[+1],['plunging']
169,The O guide O fence B-aspect for O freehand O routing O is O well O made O and O solid O . O,Hitachi router.txt,fence[+1],['fence']
170,The O only O thing O I O hate O and O this O pretty O much O goes O for O any O router O I O 've O used O is O changing O the O bits O . O,Hitachi router.txt,,[]
171,"It O 's O oftentimes O hard O to O get O a O good O grip B-aspect on O the O router O , O activate O the O chuck B-aspect lock O , O and O get O enough O muscle O behind O the O wrench O to O get O the O collet B-aspect loosened O up O . O",Hitachi router.txt,"grip[-1],chuck[-1],collet[-1]","['grip', 'chuck', 'collet']"
172,"Even O with O that O , O I O highly O recommend O this O router B-aspect - O outstanding O performer B-aspect . O",Hitachi router.txt,"router[+2],performer[+2]","['router', 'performer']"
173,I O purchased O two O of O these O beauties O . O,Hitachi router.txt,router[+1][u],['router']
