,text,dataset,aspect_str,aspects
24,I O went O out O and O got O the O Canon B-aspect today O . O,Canon PowerShot SD500.txt,Canon[+2],['Canon']
25,WOW O ! O Big O difference O ! O,Canon PowerShot SD500.txt,,[]
26,"I O 've O taken O about O hundred O shot O with O the O Canon O , O in O varying O lighting O situations O , O all O in O auto O mode O , O and O not O one O blurry O picture B-aspect ! O ! O ! O",Canon PowerShot SD500.txt,picture[+3],['picture']
27,"The O quality B-aspect , O detail O and O clarity O is O much O better O than O the O Sony B-aspect in O my O opinion O . O",Canon PowerShot SD500.txt,"quality[+2],Sony[-2]","['quality', 'Sony']"
28,"I O did O not O conduct O a O rigorous O test O , O but O just O took O some O identical O shots O in O identical O lighting O with O both O cameras O , O and O the O Canon B-aspect won O hands O down O . O",Canon PowerShot SD500.txt,Canon[+3],['Canon']
29,Sharper O pictures B-aspect . O,Canon PowerShot SD500.txt,pictures[+2],['pictures']
30,More O detail O . O More O natural O color O . O,Canon PowerShot SD500.txt,,[]
31,"The O Canon O is O very O small O , O definitely O pocket O size B-aspect , O but O still O easy O to O hold O firmly O . O",Canon PowerShot SD500.txt,size[+3],['size']
32,"It O powers B-aspect up I-aspect quickly O , O so O you O wo O n't O miss O that O quick O shot O . O",Canon PowerShot SD500.txt,powers up[+3],['powers up']
33,"I O ca O n't O comment O on O most O of O the O manual O features O of O the O camera O because O I O 've O been O shooting O in O auto O mode O , O but O based O on O my O experience O so O far O , O manual O adjustment O , O while O available O , O wo O n't O be O needed O for O most O of O the O shots O I O will O be O taking O . O",Canon PowerShot SD500.txt,,[]
34,"Once O I O have O the O time O , O I O plan O to O explore O all O the O high O end O features O of O the O camera O , O but O for O now O , O I O ca O n't O comment O intelligently O or O fairly O . O",Canon PowerShot SD500.txt,,[]
35,The O only O knock O I O have O is O that O the O flash B-aspect is O underpowered O . O,Canon PowerShot SD500.txt,flash[-2],['flash']
36,"This O is O a O common O problem O with O all O ultra O compacts O , O but O I O think O I O will O probably O go O out O and O buy O an O external O flash O at O some O point O . O",Canon PowerShot SD500.txt,,[]
37,"A O few O of O my O indoor O shots O could O have O benefited O from O a O stronger O flash O , O but O even O those O shots O were O not O all O that O bad O . O",Canon PowerShot SD500.txt,,[]
38,Good O image B-aspect quality O . O,Canon PowerShot SD500.txt,image[+2],['image']
39,I O expected O more O from O a O 7MP O sensor O and O a O Digic O II O processor O . O,Canon PowerShot SD500.txt,,[]
40,Lacking O a O high O speed/sports O mode O is O something O I O 'll O never O understand O in O a O camera O of O this O caliber O and O price O . O,Canon PowerShot SD500.txt,,[]
41,You O do O n't O have O a O shutter O or O aperture O priority O mode O ... O so O the O lack O of O a O high O speed O program O is O a O total O dealbreaker O for O me O . O,Canon PowerShot SD500.txt,,[]
42,"All O I O have O to O say O is O that O the O pics B-aspect I O get O with O my O SD500 O are O both O rich O and O color O and O high O in O detail O , O the O user B-aspect interface I-aspect is O awesome O , O the O battery B-aspect charger I-aspect is O tiny O and O super O light O and O SD O cards O are O relatively O cheap O and O getting O cheaper O all O the O time O . O",Canon PowerShot SD500.txt,"pics[+2],user interface[+2],battery charger[+2]","['pics', 'user interface', 'battery charger']"
43,I O have O had O the O SD500 O for O less O than O one O week O . O,Canon PowerShot SD500.txt,,[]
44,"After O reading O reviews O of O LCD B-aspect problems O , O cracked O , O black O blobs O etc O , O I O figured O that O it O was O probably O a O very O limited O problem O . O",Canon PowerShot SD500.txt,LCD[-1],['LCD']
45,"Wrong O , O except O that O my O problems O are O different O . O",Canon PowerShot SD500.txt,,[]
46,Camera O has O been O treated O with O kid O gloves O since O day O one O . O,Canon PowerShot SD500.txt,,[]
47,Stored O in O a O padded O case O . O,Canon PowerShot SD500.txt,,[]
48,Never O abused O . O,Canon PowerShot SD500.txt,,[]
49,After O 57 O pictures O total O the O LCD B-aspect went O black O except O for O the O icons O showing O the O settings O . O,Canon PowerShot SD500.txt,LCD[-2],['LCD']
50,"LCD O works O fine O for O reviewing O images O already O on O the O card O so O it O , O the O LCD O , O still O works O , O however O the O camera O will O not O allow O new O pictures O to O be O taken O . O",Canon PowerShot SD500.txt,,[]
51,Tried O multiple O cards O both O fast O and O slow O speeds O and O different O batteries O . O,Canon PowerShot SD500.txt,,[]
52,All O had O the O same O results O . O,Canon PowerShot SD500.txt,,[]
53,Camera O is O a O paper O weight B-aspect . O,Canon PowerShot SD500.txt,weight[+2],['weight']
54,Canon O is O fixing O / O replacing O but O 2 O to O 3 O weeks O turn O around O . O,Canon PowerShot SD500.txt,,[]
55,Expected O better O from O a O $ O 500 O unit O . O,Canon PowerShot SD500.txt,,[]
56,I O have O been O very O impressed O with O my O purchase O of O the O SD500 B-aspect I O bought O it O at O the O beginning O of O the O month O as O the O ultimate O pocket O camera O and O have O shot O 300 O images O so O far O with O it O . O,Canon PowerShot SD500.txt,SD500[+3],['SD500']
57,"The O pictures B-aspect are O tack O sharp O , O colors O are O vivid O , O and O at O 7 O mega O pixels O the O quality O is O plenty O high O to O manipulate O and O crop O images O to O your O hearts O desire O . O",Canon PowerShot SD500.txt,pictures[+2],['pictures']
58,"Powerup B-aspect is O quick O , O and O you O can O even O set O your O favorite O image O to O display O for O a O second O or O so O as O it O turns O on O . O",Canon PowerShot SD500.txt,Powerup[+2],['Powerup']
59,"I O have O especially O enjoyed O the O 640x480 B-aspect mode I-aspect , O while O not O a O replacement O for O a O dedicated O video O camera O , O its O quality B-aspect easily O surpasses O that O of O my O old O Hi-8 O camera O and O is O perfect O for O quick O clips O of O things O that O still O images O just O dont O describe O max O 8 O mins O at O 640 O 30fps O on O a O one O gig O card O . O",Canon PowerShot SD500.txt,"640x480 mode[+2],quality[+2]","['640x480 mode', 'quality']"
60,you O can O set O the O optical O zoom O before O shooting O and O than O while O shooting O video O adjust O a O digital O zoom O in O and O out O however O due O to O the O cameras O light O weight O Camera B-aspect shake I-aspect is O a O problem O to O contend O with O . O,Canon PowerShot SD500.txt,Camera shake[-2],['Camera shake']
61,"Audio B-aspect is O mono O and O fairly O acceptable O , O quiet O also O with O little O distortions O . O",Canon PowerShot SD500.txt,Audio[+1],['Audio']
62,"I O have O been O fairly O impressed O with O its O ability O to O capture O decent O details O in O low O light O situations O such O as O theaters O , O inside O a O bus O at O night O ect O",Canon PowerShot SD500.txt,,[]
63,The O battery B-aspect life O is O not O that O of O the O Casio O 's O but O its O good O and O your O going O to O get O better O pictures O in O my O opionion O with O the O battery B-aspect life O youve O got O . O,Canon PowerShot SD500.txt,battery[+1],['battery']
64,"If O you O use O the O LCD O wisely O and O dont O use O it O as O a O TV O screen O to O show O all O your O buddys O the O girl O you O went O on O a O date O with O last O night O , O you O should O be O able O to O get O plenty O of O shots O in O on O a O charge O , O I O have O only O seen O the O warning O light O once O , O and O that O was O after O a O week O of O daily O occasional O to O medium O duty O use O . O",Canon PowerShot SD500.txt,,[]
65,and O even O after O the O warning O i O had O enough O juice O left O to O finish O the O evening O with O . O,Canon PowerShot SD500.txt,,[]
66,"The O disadvantages O of O this O camera O is O it O has O been O having O some O trouble O with O its O autofocus B-aspect on O a O few O occasional O pictures O , O especially O quick O candid O shots O where O you O start O up O and O shot O as O quick O as O you O can O . O",Canon PowerShot SD500.txt,autofocus[-2],['autofocus']
67,I O would O imagine O this O is O a O problem O with O any O camera O of O a O compact B-aspect nature O . O,Canon PowerShot SD500.txt,compact[-1],['compact']
68,Also O as O someone O who O at O least O knows O a O little O bit O about O the O technical O work O of O taking O a O photo O i O really O miss O having O manual B-aspect controls I-aspect . O,Canon PowerShot SD500.txt,manual controls[-1],['manual controls']
69,But O if O you O want O a O pocket O camera O to O use O when O you O cant O take O your O Digital O SLR O with O you O that O will O capture O quality O images O this O is O your O choice O of O camera O . O,Canon PowerShot SD500.txt,,[]
70,Glad O to O see O the O Ed O . O revised O the O previous O statements O regarding O image B-aspect quality O . O,Canon PowerShot SD500.txt,image[+2],['image']
71,"My O SD500 O focuses B-aspect flawlessly O , O does O not O `` O whine O '' O during O video O , O and O my O pictures O are O razor O sharp O . O",Canon PowerShot SD500.txt,focuses[+2],['focuses']
72,I O can O accept O a O little O purple O fringing O on O the O ocassional O difficult O shot O . O,Canon PowerShot SD500.txt,,[]
73,"I O do O n't O miss O the O high O speed O program O , O nor O the O manual O overide O , O since O I O had O read O numerous O reviews O and O specs O . O before O I O ordered O . O",Canon PowerShot SD500.txt,,[]
74,This O camera B-aspect is O bulletproof O . O,Canon PowerShot SD500.txt,camera[+2],['camera']
75,It O appears O that O actual O owners O of O this O camera O all O rate O it O at O a O 9 O or O 10 O except O for O those O others O who O are O certainly O entitled O to O their O opinions O . O,Canon PowerShot SD500.txt,,[]
76,Personally O I O love O it O ! O It O 's O a O definite O 10 O ! O,Canon PowerShot SD500.txt,,[]
77,start B-aspect up I-aspect is O so O quick O � O,Canon PowerShot SD500.txt,start up[+3],['start up']
78,you O can O take O pictures B-aspect seconds O after O you O turn O the O camera O on O ... O literally O ! O,Canon PowerShot SD500.txt,pictures[+1],['pictures']
79,totally O love O this O feature O ... O very O useful O since O i O love O taking O pics O of O my O 7-month O old O baby O = O,Canon PowerShot SD500.txt,,[]
80,"big O lcd B-aspect screen O - O at O least O for O me O , O 2 O '' O is O enough O",Canon PowerShot SD500.txt,lcd[+1],['lcd']
81,"great O picture B-aspect quality O - O in O automatic O mode O , O quality O is O great O . O",Canon PowerShot SD500.txt,picture[+3],['picture']
82,"when O you O learn O how O to O change O some O settings O , O you O can O make O the O quality B-aspect even O better O",Canon PowerShot SD500.txt,quality[+2],['quality']
83,"digital O zoom B-aspect is O clear O too O ... O say O you O used O all O 3x O optical O zoom B-aspect , O try O to O do O digital O zoom B-aspect then O ... O just O try O not O to O shake O the O camera O at O all O and O you O 'll O still O get O a O clear O good O quality O picture O",Canon PowerShot SD500.txt,zoom[+1],['zoom']
84,great O video O clip O quality O for O a O digital O camera O - O so O much O better O than O my O old O one O Canon O A60 O ? O ... O the O 2.0 O megapixel O one O . O,Canon PowerShot SD500.txt,zoom[+1],['zoom']
85,"i O connected O my O camera O to O the O tv O and O played O some O video O clips B-aspect and O for O a O digital O camera O to O take O such O good O quality O clips B-aspect , O i O give O it O 5/5 O stars O = O oh O and O btw O , O while O you O take O video O clips B-aspect , O you O can O zoom O it O too O ! O digital O zoom O only O though O ... O but O still O ... O my O old O one O ca O n't O do O that O ... O you O have O to O zoom O it O first O if O you O want O then O take O the O video O clip O . O",Canon PowerShot SD500.txt,clips[+3],['clips']
86,photo O stitch O merge B-aspect pictures I-aspect to O create O a O panoramic O one..even O my O old O one O can O do O this O and O it O 's O really O cool O to O have O it O now O still O,Canon PowerShot SD500.txt,merge pictures[+1],['merge pictures']
87,turn O the O camera B-aspect on O while O pressing O the O button O or O is O it O the O menu O button O ? O i O have O to O check O again O = O and O it'l O show O you O the O time O and O date O . O,Canon PowerShot SD500.txt,camera[+1],['camera']
88,"shake O it O a O little O bit O and O it'l O change O the O background O color O . O if O you O 've O holding O the O camera O horizontally O , O then O it O will O show O the O time O and O date O horizontally O . O",Canon PowerShot SD500.txt,,[]
89,change O the O orientation O to O vertical O and O it O will O automatically O change O the O time O and O date O orientation O too O . O,Canon PowerShot SD500.txt,,[]
90,i O just O thought O it O 's O cute O and O cool O = O,Canon PowerShot SD500.txt,,[]
91,battery B-aspect life O is O not O long O enough O IF O and O ONLY O IF O you O take O a O lot O of O video O clips O and O play O it O back O on O the O camera O a O lot O of O times O ... O the O camera/battery B-aspect gets O a O little O bit O warm O too O when O you O use O it O for O a O long O time O but O it O 's O normal O . O,Canon PowerShot SD500.txt,battery[-1],['battery']
92,i O ca O n't O help O but O play O with O the O camera O always O,Canon PowerShot SD500.txt,,[]
93,the O sound B-aspect is O not O loud O enough O when O i O play O back O the O video O clips O on O the O camera O . O,Canon PowerShot SD500.txt,sound[-1],['sound']
94,i O do O n't O know O if O i O just O got O used O to O my O A60 O or O it O 's O just O really O not O that O loud O . O,Canon PowerShot SD500.txt,,[]
95,but O it O 's O good O enough O since O i O upload O them O to O the O computer O anyway O and O sound O is O good O too O once O you O view O it O on O the O computer/tv O . O,Canon PowerShot SD500.txt,,[]
96,i O highly O recommend O this O camera B-aspect to O anybody O looking O for O a O compact O camera B-aspect that O can O take O good O quality O pictures B-aspect . O,Canon PowerShot SD500.txt,"camera[+3],pictures[+2]","['camera', 'pictures']"
97,"if O you O 'll O only O read O the O whole O manual O , O you O 'll O find O out O even O more O cool O features B-aspect and O you O 'll O learn O how O to O manipulate O the O quality O you O want O to O achieve O and O all O those O modes O will O make O sense O after O reading O",Canon PowerShot SD500.txt,features[+3],['features']
98,"as O a O whole O , O i O say O , O it O 's O way O more O than O what O i O expected O . O",Canon PowerShot SD500.txt,,[]
99,it O 's O such O a O great O camera B-aspect ! O i O think O it O really O was O worth O the O investment O = O,Canon PowerShot SD500.txt,camera[+1],['camera']
100,i O forgot O to O mention O about O the O camera O 's O design O . O,Canon PowerShot SD500.txt,,[]
101,"if O you O have O n't O noticed O , O they O designed B-aspect it O so O that O you O can O also O take O vertical O pictures O when O you O do O the O self-timer O . O",Canon PowerShot SD500.txt,designed[+2],['designed']
102,they O made B-aspect the O other O end O of O the O camera O flat O so O you O can O put O the O camera O upright O on O a O flat O surface O if O you O do O n't O like O to O take O the O usual O horizontal O pictures O using O the O self-timer O . O,Canon PowerShot SD500.txt,made[+2],['made']
103,"I O bought O this O camera B-aspect two O days O ago O , O and O I O 'm O very O pleased O to O say O that O it O has O been O worth O the O money O . O",Canon PowerShot SD500.txt,camera[+2],['camera']
104,Only O downside O is O when O taking O pictures O in O low-light B-aspect conditions I-aspect without O the O flash O . O,Canon PowerShot SD500.txt,low-light conditions[-1],['low-light conditions']
105,"The O pictures O tend O to O get O blurry O due O to O longer O exposure O , O but O his O can O be O disabled O in O the O manual O settings O . O",Canon PowerShot SD500.txt,,[]
106,"If O you O on O the O other O hand O always O use O automatic B-aspect settings I-aspect and O not O manual O you O should O be O just O fine O , O as O the O camera O features O some O of O the O best O automatic B-aspect settings I-aspect I O have O ever O seen O . O",Canon PowerShot SD500.txt,automatic settings[+2],['automatic settings']
107,"All O in O all O , O this O is O the O camera B-aspect for O you O if O you O can O spare O the O extra O cost O in O price O . O",Canon PowerShot SD500.txt,camera[+1],['camera']
108,"But O believe O me O , O it O 's O well O worth O it O . O",Canon PowerShot SD500.txt,,[]
109,Having O the O Digic B-aspect II I-aspect chip I-aspect helps O a O lot O . O,Canon PowerShot SD500.txt,Digic II chip[+3],['Digic II chip']
110,This O camera O takes O amazing O pictures B-aspect and O its O size B-aspect can O not O be O beat O . O,Canon PowerShot SD500.txt,"pictures[+3],size[+3]","['pictures', 'size']"
111,I O still O ca O n't O believe O how O fast O it O starts B-aspect up I-aspect . O,Canon PowerShot SD500.txt,starts up[+3],['starts up']
112,I O take O a O lot O of O pictures O and O this O camera B-aspect is O my O first O choice O . O,Canon PowerShot SD500.txt,camera[+3],['camera']
113,"I O still O have O my O s70 O because O I O like O the O wider O lens O sometimes O , O but O in O general O , O if O you O are O looking O for O a O small O camera O with O the O whole O package O , O the O sd500 B-aspect is O the O only O one O you O should O buy O . O",Canon PowerShot SD500.txt,sd500[+3],['sd500']
114,"I O love O the O rounded O edges B-aspect now O , O fits O so O much O better O in O a O pocket O , O jeans O or O suit O . O",Canon PowerShot SD500.txt,edges[+2],['edges']
115,"Buy O it O , O you O will O love O it O ... O .. O",Canon PowerShot SD500.txt,,[]
116,"As O much O as O I O am O happy O about O this O great O little O camera B-aspect , O it O is O overshadowed O by O the O fact O that O the O LCD B-aspect is O easily O spoilt O . O",Canon PowerShot SD500.txt,"camera[+3],LCD[-2]","['camera', 'LCD']"
117,"The O SD500 O has O only O been O in O my O possession O for O a O little O over O 3 O months O , O and O the O LCD B-aspect has O been O broken O twice O . O",Canon PowerShot SD500.txt,LCD[-2],['LCD']
118,"The O first O time O , O I O paid O $ O 165 O excluding O shipping O to O have O it O fixed O by O Canon O Service O Center O . O",Canon PowerShot SD500.txt,,[]
119,I O am O still O waiting O news O as O to O whether O I O will O be O charged O for O the O 2nd O time O . O,Canon PowerShot SD500.txt,,[]
120,I O would O not O deny O that O some O cameras O are O not O treated O with O care O . O,Canon PowerShot SD500.txt,,[]
121,"However O , O it O was O not O so O in O my O case O . O",Canon PowerShot SD500.txt,,[]
122,"$ O 500 O may O not O be O a O lot O of O money O for O some O , O but O it O is O for O me O . O",Canon PowerShot SD500.txt,,[]
123,"Treating O my O cameras O , O past O and O present O , O with O utmost O care O ensures O my O investment O . O",Canon PowerShot SD500.txt,,[]
124,"In O response O to O `` O testing O '' O the O LCD O through O pressure O in O the O center O and O sides O , O I O am O glad O that O it O did O not O cause O any O damage O . O",Canon PowerShot SD500.txt,,[]
125,"Otherwise O , O I O would O have O changed O my O one-liner O to O `` O useless O '' O instead O of O `` O flimsy O '' O . O",Canon PowerShot SD500.txt,,[]
126,My O SD500 O was O kept O in O a O case O all O the O time O if O not O being O used O . O,Canon PowerShot SD500.txt,,[]
127,I O took O it O out O one O day O and O the O LCD B-aspect was O not O working O . O,Canon PowerShot SD500.txt,LCD[-2],['LCD']
128,"Who O knows� O maybe O the O service O center O did O a O sloppy O job O in O fixing O the O camera O the O first O time O , O that O it O is O easily O broken O . O",Canon PowerShot SD500.txt,,[]
129,"Although O the O SD500 O takes O great O quality O photos O , O the O sensitivity O of O the O LCD B-aspect compromises O the O quality O overall O . O",Canon PowerShot SD500.txt,LCD[-2],['LCD']
130,"I O read O all O the O reviews O on O cnet O , O steve O 's O , O dpreview O and O a O host O of O other O sites O before O i O decided O to O buy O this O camera O . O",Canon PowerShot SD500.txt,,[]
131,All O were O generally O favorable O but O i O still O had O my O doubts O just O because O their O review O is O based O largely O on O the O kind O of O photography O that O they O do O . O,Canon PowerShot SD500.txt,,[]
132,"I O tell O you O now O , O after O lot O of O shooting O in O many O different O situations O , O this O camera B-aspect is O amazing O . O",Canon PowerShot SD500.txt,camera[+2],['camera']
133,"I O Was O hesitant O to O rate O it O a O 10 O just O because O it O seems O so O extreme O , O however O I O really O ca O n't O find O anything O wrong O with O it O . O",Canon PowerShot SD500.txt,,[]
134,The O size B-aspect of O the O camera O is O perfect O . O,Canon PowerShot SD500.txt,size[+2],['size']
135,Fits B-aspect comfortably O in O my O inside O jacket O pocket O or O in O my O pants O pocket O . O,Canon PowerShot SD500.txt,Fits[+2],['Fits']
136,"When O I O was O initially O looking O for O a O camera O I O thought O that O picture O quality O was O my O number O one O priority O , O however O picture O quality O aint O worth O nothin O if O you O leave O the O camera O at O home O . O",Canon PowerShot SD500.txt,,[]
137,"So O i O figured O i O would O `` O compromise O '' O and O get O the O camera O that O i O could O , O and O would O , O take O everywhere O . O",Canon PowerShot SD500.txt,,[]
138,I O Was O wrong O . O,Canon PowerShot SD500.txt,,[]
139,there O was O no O compromise O this O little O camera B-aspect does O amazing O things O . O,Canon PowerShot SD500.txt,camera[+2],['camera']
140,In O good O light O and O low O light O the O things O a O champ O . O,Canon PowerShot SD500.txt,,[]
141,"I O like O to O take O pictures B-aspect when O I O Go O out O at O night O and O perhaps O some O people O would O complain O that O noise O levels O are O high O at O higher O iso O 's O but O I O do O n't O really O care O that O much O , O i O think O it O gives O the O pictures B-aspect a O certain O real-life O quality O . O",Canon PowerShot SD500.txt,pictures[+2],['pictures']
142,The O flash B-aspect is O surprisingly O good O and O even O the O video O quality O is O excellent O . O,Canon PowerShot SD500.txt,flash[+2],['flash']
143,If O you O like O to O take O a O look O at O some O pictures O shot O with O this O camera O by O a O mediocre O photographer O please O feel O fee O to O check O out O my O picture O page O at O http O : O //community.webshots.com/user/mbs60099 O,Canon PowerShot SD500.txt,,[]
144,I O 'd O be O happy O to O talk O to O anyone O about O this O camera B-aspect . O,Canon PowerShot SD500.txt,camera[+1],['camera']
145,You O will O not O be O dissapointed O ! O,Canon PowerShot SD500.txt,,[]
146,"This O camera B-aspect is O an O excellent O choice O for O an O ultracompact O , O take O anywhere O device O and O boasts O an O outstanding O movie B-aspect mode I-aspect to O boot O . O",Canon PowerShot SD500.txt,"camera[+2],movie mode[+3]","['camera', 'movie mode']"
147,The O instruction B-aspect manuals O and O documentation O are O excellent O so O that O the O learning O curve O will O be O much O less O steep O . O,Canon PowerShot SD500.txt,instruction[+3],['instruction']
148,"I O 've O only O had O this O camera B-aspect for O a O few O days O , O but O it O 's O been O great O . O",Canon PowerShot SD500.txt,camera[+2],['camera']
149,The O photo B-aspect quality O is O amazing O . O,Canon PowerShot SD500.txt,photo[+3],['photo']
150,"it O 's O fast O , O feels B-aspect great O in O your O hand O and O looks B-aspect great O too O . O",Canon PowerShot SD500.txt,"feels[+3],looks[+3]","['feels', 'looks']"
151,I O 've O printed O several O photos O and O the O prints B-aspect look O as O good O as O the O screen O views O . O,Canon PowerShot SD500.txt,prints[+3],['prints']
152,As O any O digital O camera O owner O knows O is O that O when O you O go O to O take O a O picture O of O a O moving O object O to O expect O some O blurring O but O with O some O preliminary O testing O we O had O somone O move O there O hands O back O and O forth O under O the O lense O and O another O person O take O the O picture O and O suprisingly O a O crystal O clear O image B-aspect apeared O on O the O decently O sized O screen O . O,Canon PowerShot SD500.txt,image[+2],['image']
153,another O thing O i O like O about O this O camera O is O the O way O that O you O can O swap O colors B-aspect around O and O the O impressive O video B-aspect quality O i O would O advise O any O person O in O the O market O for O a O camera O to O pay O the O little O extra O on O the O hefty O $ O 500 O price O tag O and O get O a O quality O camera O . O,Canon PowerShot SD500.txt,"colors[+3],video[+3]","['colors', 'video']"
154,"Moreover O , O apart O from O the O plastic O cable O cover O , O the O camera B-aspect has O a O nice O , O solid O feel O about O it O , O and O it O 's O so O tiny O , O I O take O it O with O me O wherever O I O go O . O",Canon PowerShot SD500.txt,camera[+2],['camera']
155,Highly O recommended O . O,Canon PowerShot SD500.txt,,[]
156,"As O it O turns O out O , O this O is O an O awesome O camera B-aspect ! O",Canon PowerShot SD500.txt,camera[+2],['camera']
157,If O you O want O one O you O better O hurry O up O - O supply O is O low O and O demand O is O high O which O means O prices O may O go O way O up O ! O,Canon PowerShot SD500.txt,,[]
158,The O CNET O review O does O not O give O this O camera O the O review O it O deserves O . O,Canon PowerShot SD500.txt,,[]
159,CNET O told O you O not O to O look O for O advanced O controls O . O,Canon PowerShot SD500.txt,,[]
160,"However O , O this O ultracompact O allows O the O photographer O to O personalize O his O or O her O shooting O preferences O through O a O variety O of O preset B-aspect and O user B-aspect definable I-aspect modes O . O",Canon PowerShot SD500.txt,"preset[+3],user definable[+3]","['preset', 'user definable']"
161,"I O also O own O a O Canon O Digital O Rebel O and O I O agree O that O the O advanced B-aspect controls I-aspect on O the O SD500 O are O not O as O robust O , O but O overall O picture O quality O goes O head-to-head O with O the O Digital O Rebel O . O",Canon PowerShot SD500.txt,advanced controls[-1],['advanced controls']
162,The O SD500 O software B-aspect install O was O seamless O and O the O product O documentation O is O very O detailed O . O,Canon PowerShot SD500.txt,"software[+1],documentatio[+2]","['software', 'documentatio']"
163,"Bottom O line O , O this O camera B-aspect will O give O you O a O lot O of O bang O for O the O buck O ! O",Canon PowerShot SD500.txt,camera[+1],['camera']
164,"I O do O n't O know O why O CNET O says O there O is O a O problem O with O focus O , O I O have O all O my O pictures B-aspect sharp O and O high O quality O . O",Canon PowerShot SD500.txt,pictures[+2],['pictures']
165,Sometimes O indoor O with O poor O light O you O can O notice O small O noise O . O,Canon PowerShot SD500.txt,,[]
166,I O had O G6006MP O before O this O one O and O I O noticed O big O difference O in O picture O quality O and O performance O using O SD500 O . O,Canon PowerShot SD500.txt,,[]
