,text,dataset,aspect_str,aspects
69,"Sorry O , O try O something O else O or O at O least O trying O using O one O . O",Nokia 6600.txt,,[]
70,You O 'll O see O what O I O mean O ... O if O you O have O a O magnifying O glass O . O,Nokia 6600.txt,,[]
71,"This O phone O is O flashy O and O feels B-aspect good O in O the O hand O , O but O it O could O not O hold O a O connection O to O any O of O my O bluetooth B-aspect devices O headset O , O handheld O , O or O desktop O computer O . O",Nokia 6600.txt,"feels[+2],bluetooth[-2]","['feels', 'bluetooth']"
72,"My O old O Siemens O s56 O , O on O the O other O hand O , O worked O beautifully O with O all O of O the O above O . O",Nokia 6600.txt,phone[-2][cc],['phone']
73,Do O n't O get O me O wrong O . O,Nokia 6600.txt,,[]
74,"I O love O gadgets O , O technology O and O whatever O electronic O equipment O you O throw O my O way O . O",Nokia 6600.txt,,[]
75,I O 've O gone O from O almost O every O Nokia O phone O since O they O were O only O known O and O operational O in O Europe O . O,Nokia 6600.txt,,[]
76,"In O those O days O I O 've O gone O from O Oki O , O Motorolla O and O progressed O actually O regressed O to O Sony O Ericsson O 's O T610 O . O",Nokia 6600.txt,,[]
77,Now O I O 'm O back O to O Nokia O to O try O their O 6600 O model O . O,Nokia 6600.txt,,[]
78,who O in O the O hell O needs O a O frigging O *VGA* O camera B-aspect on O their O CELLPHONE O ? O ? O ? O,Nokia 6600.txt,camera[-3],['camera']
79,"What O is O that O , O .00000001 O megapixel O quality O ? O",Nokia 6600.txt,,[]
80,"i O bought O this O phone O last O march O , O almost O a O year O ago O , O in O saudi O arabia O it O came O out O there O before O it O did O here O . O",Nokia 6600.txt,,[]
81,"since O then O , O i O have O not O found O one O major O problem O with O it O . O",Nokia 6600.txt,phone[+3][p],['phone']
82,i O highly O recommend O it O if O you O are O looking O for O a O phone O with O great O camera B-aspect quality O and/or O lots O of O features O you O would O find O in O a O PDA B-aspect . O,Nokia 6600.txt,"camera[+3],PDA[+3]","['camera', 'PDA']"
83,"Sure O , O it O is O a O relatively O bulky B-aspect , O but O it O is O really O packed O with O many O great O features B-aspect . O",Nokia 6600.txt,"bulky[-1][u],features[+3][p]","['bulky', 'features']"
84,"I O own O this O phone O for O about O 6 O months O now O , O I O have O used O the O following O features O : O bluetooth B-aspect connection O to O laptop O and O desktop O for O sync O contacts O and O calendars O with O Outlook O , O transfer B-aspect files O movies O , O songs O , O I O have O many O movies O on O it O now O with O a O 512MB O memory O card O that O it O takes O . O",Nokia 6600.txt,"bluetooth[+3],transfer[+3]","['bluetooth', 'transfer']"
85,Bought O a O bluetooth O headset O and O it O works O like O a O wonder O . O,Nokia 6600.txt,,[]
86,"Handsfree B-aspect future O is O good O , O but O not O too O exciting O . O",Nokia 6600.txt,Handsfree[+2],['Handsfree']
87,"Camera B-aspect is O nice O , O and O video B-aspect recording I-aspect for O some O reason O is O only O limited O to O 9 O seconds O . O",Nokia 6600.txt,"Camera[+2],video recording[-1]","['Camera', 'video recording']"
88,"Only O thing O I O do O n't O like O about O it O is O slow B-aspect in O changing O apps O , O boot O up O , O and O sometime O it O has O problem O connect O thru O bluetooth B-aspect . O",Nokia 6600.txt,"slow[-2],bluetooth[-2]","['slow', 'bluetooth']"
89,This O one O has O a O good O looking B-aspect . O,Nokia 6600.txt,looking[+2],['looking']
90,It O 's O oval O and O ... O nice O . O,Nokia 6600.txt,look[+2][u],['look']
91,I O like O it O 's O shape B-aspect and O it O 's O keypad B-aspect and O joystick B-aspect . O,Nokia 6600.txt,"shape[+2],keypad[+2],joystick[+2]","['shape', 'keypad', 'joystick']"
92,"It O 's O easy O to O use B-aspect . O Not O too O small B-aspect , O and O not O too O big O . O",Nokia 6600.txt,"use[+3],small[+3][u]","['use', 'small']"
93,"The O screen B-aspect is O quite O big O between O all O handphone O , O but O the O just O about O 65000 O color O . O",Nokia 6600.txt,screen[+2],['screen']
94,"And O , O other O else O , O the O camera B-aspect is O still O VGA O . O",Nokia 6600.txt,camera[-2],['camera']
95,"I O must O say O , O this O one O is O quite O slow B-aspect to O open O an O application O . O",Nokia 6600.txt,slow[-2][p],['slow']
96,"Sometimes O , O it O needs O few O minutes O to O open O an O application O . O",Nokia 6600.txt,phone[-2][p],['phone']
97,What O 's O wrong O with O it O ? O,Nokia 6600.txt,,[]
98,"Is O it O really O slow O , O or O what O ? O",Nokia 6600.txt,,[]
99,"Few O month O ago O , O it O 's O very O popular O among O my O community O . O",Nokia 6600.txt,phone[+2][p],['phone']
100,It O 's O good O . O,Nokia 6600.txt,phone[+2][p],['phone']
101,But O not O good O enough O for O me O . O,Nokia 6600.txt,phone[-1][p],['phone']
102,": O ! O OK O , O score O 7.0 O Oh O yes O , O the O newest O color B-aspect of O this O phone O is O quite O cool O . O",Nokia 6600.txt,color[+3],['color']
103,"I O have O overall O been O disappointed O with O Nokia B-aspect in O the O past O , O finding O that O Samsung O and O Motorola O tended O to O have O better O quality O phones O . O",Nokia 6600.txt,Nokia[-2][cc],['Nokia']
104,"While O this O phone O obviously O does O n't O have O the O same O quality O construction O as O Motorola O does O , O the O Nokia O 6600 B-aspect is O one O of O the O better O phones O I O 've O used O . O",Nokia 6600.txt,6600[+2][cc],['6600']
105,What O makes O it O so O great O is O the O versatility B-aspect and O the O number O of O features B-aspect it O has O . O,Nokia 6600.txt,"versatility[+3],features[+3]","['versatility', 'features']"
106,The O best O features O that O I O use O most O often O are O : O,Nokia 6600.txt,,[]
107,1 O Great O audio B-aspect quality I-aspect overall O . O,Nokia 6600.txt,audio quality[+3],['audio quality']
108,"Handset O quality O is O great O , O as O is O the O speakerphone O quality O and O the O headset O audio B-aspect quality I-aspect . O",Nokia 6600.txt,audio quality[+3],['audio quality']
109,2 O Camera O phone O . O,Nokia 6600.txt,,[]
110,"A O decent O camera B-aspect phone O for O taking O quick O pictures O , O movies O , O and O having O general O all O around O fun O with O . O",Nokia 6600.txt,camera[+3],['camera']
111,3 O The O joystick B-aspect design O they O are O using O on O the O new O Nokias O gives O you O a O great O degree O of O control O . O,Nokia 6600.txt,joystick[+3],['joystick']
112,The O only O problem O is O that O occasionally O the O joystick B-aspect does O start O to O dig O into O your O thumb O while O gaming O . O,Nokia 6600.txt,joystick[-2],['joystick']
113,4 O One O nice O thing O about O Nokias O is O that O they O have O a O ton O of O ring B-aspect tone I-aspect and O game B-aspect choices O . O,Nokia 6600.txt,"ring tone[+3],game[+3]","['ring tone', 'game']"
114,"If O you O love O your O cell O phone O games O or O changing O your O ring O tones O everyday O , O Nokia B-aspect beats O everyone O else O . O",Nokia 6600.txt,Nokia[+3],['Nokia']
115,"5 O Bluetooth B-aspect wireless O technology O , O so O that O I O can O transfer O data O to O and O from O my O computer O without O messing O with O any O cables O . O",Nokia 6600.txt,Bluetooth[+3],['Bluetooth']
116,This O is O great O for O putting O photos O and O memos O on O the O computer O and O transferring O calander O data O to O my O phone O . O,Nokia 6600.txt,,[]
117,"6 O The O phone O is O really O wide B-aspect , O which O seems O to O be O a O turnoff O for O many O people O , O but O the O phone O is O actually O easier O to O grip O and O feel O more O ergonomic O . O",Nokia 6600.txt,wide[+2][u],['wide']
118,"I O feel O much O less O likely O to O drop O this O phone O than O others O , O which O are O actually O starting O to O get O too O small B-aspect . O",Nokia 6600.txt,small[+3][u],['small']
119,"You O will O probably O have O to O get O a O belt O clip O for O it O , O however O , O unless O you O wear O the O pants O with O the O cargo O pockets O . O",Nokia 6600.txt,[s],[]
120,"My O biggest O concern O is O that O I O have O found O Nokia O phones O lower O quality O construction B-aspect to O lead O to O lower O prices O , O but O they O also O do O n't O last O as O long O . O",Nokia 6600.txt,construction[-2],['construction']
121,"I O can O tell O using O the O phone O that O it O feels O a O little O flimsier O than O Motorolas O do O , O but O as O long O as O I O 'm O not O planning O on O dropping O the O phone O or O running O over O it O with O my O car O it O should O be O just O fine O . O",Nokia 6600.txt,construction[+1][u],['construction']
122,"I O would O n't O use O it O for O business O purposes O and O hand O one O out O to O all O my O employees O , O because O you O tend O to O want O a O little O more O rugged O a O phone O for O that O . O",Nokia 6600.txt,[s],[]
123,Other O than O that O it O meets O or O surpasses O all O of O my O needs O and O surely O wo O n't O disappoint O any O already O established O Nokia O phone B-aspect fans O . O,Nokia 6600.txt,phone[+3],['phone']
124,"OPERATION O : O It O 's O like O BMW O 's O IDrive O - O It O does O it O 's O job O , O but O has O the O most O unintuitive O , O overly-layered O interface B-aspect . O",Nokia 6600.txt,interface[-2],['interface']
125,"For O example O , O the O memory O card O is O under O the O battery O . O",Nokia 6600.txt,,[]
126,The O phone O must O be O shut O down O & O taken O apart O to O change O the O memory O card O ... O and O turning O the O phone O back O on O takes O a O little O while O . O,Nokia 6600.txt,operation[-2][u],['operation']
127,This O is O representative O of O the O entire O phone O operation O . O,Nokia 6600.txt,,[]
128,Not O for O the O impatient O . O,Nokia 6600.txt,,[]
129,"If O you O 've O never O used O an O advanced O mobile O phone O before O , O you O might O assume O this O is O par O for O the O course O , O but O it O simply O is O n't O . O",Nokia 6600.txt,,[]
130,Even O the O instruction B-aspect booklet I-aspect is O out O of O order O . O,Nokia 6600.txt,instruction booklet[-2],['instruction booklet']
131,applications B-aspect : O It O has O lots O of O applications B-aspect and O they O work O very O well O ... O when O you O eventually O find O where O they O are O and O they O finally O open O . O,Nokia 6600.txt,applications[+2],['applications']
132,"No O matter O how O accustomed O to O the O phone O you O become O , O too O much O time O is O required O to O get O to O , O open O and O close O applications B-aspect . O",Nokia 6600.txt,applications[-2],['applications']
133,"On O the O other O hand O , O one O may O leave O many O applications O open O at O once O , O hide O them O and O return O to O them O just O where O they O left O off O - O similar O to O a O Mac O . O",Nokia 6600.txt,,[]
134,"The O 6600 B-aspect has O more O ameneties O than O most O - O World O phone O , O Camera O VGA/zoom/night O mode/timer O , O Video O w/ O audio O & O zoom O , O Speaker O good O sound O , O Bluetooth O , O infrared O , O Modem O for O computers O , O electronic O wallet O , O Internet O access O , O Calendar O , O calculator O , O converter O and O more O . O",Nokia 6600.txt,6600[+2][u],['6600']
135,"The O phone B-aspect does O not O have O an O Mp3-player O , O FM O radio O , O 200k+ O color O screen O , O megapixel O camera O , O quad O band O , O PDA O , O photo O editor O . O",Nokia 6600.txt,phone[-2][u],['phone']
136,"I O 'm O not O sure O that O a O phone O w/ O these O and O all O of O the O above O features O exists O just O yet O . O ... O I O 'm O not O sure O I O 'd O want O to O spend O THAT O much O time O w/ O a O device O , O anyhow O . O",Nokia 6600.txt,,[]
137,DEPENDABILITY B-aspect : O I O 've O seen O no O glitches O . O,Nokia 6600.txt,DEPENDABILITY[+3],['DEPENDABILITY']
138,I O 've O had O no O problems O w/ O this O phone B-aspect . O,Nokia 6600.txt,phone[+3][u],['phone']
139,"STYLING/ERGONOMICS O : O The O keys B-aspect are O small O , O which O generally O does O n't O bother O me O if O they O are O spaced O because O I O can O employ O a O little O 'Braille O , O ' O but O the O keys B-aspect run O into O each O other O , O so O careful O attn O . O must O be O paid O when O dialing O . O",Nokia 6600.txt,keys[-2][u],['keys']
140,"As O for O appearance O , O well O , O that O 's O subjective O . O",Nokia 6600.txt,,[]
141,Few O will O look O at O the O phone O and O know O it O 's O 'all O that O ' O . O,Nokia 6600.txt,,[]
142,It O 's O not O as O stylized B-aspect as O a O Sony O or O Samsung O . O,Nokia 6600.txt,stylized[-2][u],['stylized']
143,Less O Benz/obvious O ; O more O Audi/understated O . O,Nokia 6600.txt,,[]
144,"Although O it O has O chubby O hips O , O the O device O is O n't O really O so O big B-aspect . O",Nokia 6600.txt,big[+2][u],['big']
145,"Solid O , O squeak-free O , O large O screen B-aspect . O",Nokia 6600.txt,screen[+3],['screen']
146,MEMORY/STORAGE O - O Seemingly O boundless O . O,Nokia 6600.txt,MEMORY[+3],['MEMORY']
147,"First O of O all O , O the O phone O houses O a O great O deal O of O memory B-aspect for O multiple O videos O , O sound O clips O , O photos O , O texts O , O etc O . O",Nokia 6600.txt,memory[+3],['memory']
148,"Secondly O , O all O info O can O be O sent O to O a O computer O and O w/o O the O hassle O of O USB O wires O . O",Nokia 6600.txt,transmission[+3],['transmission']
149,Still O not O sure O ? O,Nokia 6600.txt,,[]
150,"If O you O max O out O the O phone O memory O and O have O sent O all O you O wish O to O a O computer O , O there O is O a O memory O card O w/ O a O good O deal O of O storage O as O well O . O",Nokia 6600.txt,,[]
151,This O is O no O small O deal O . O,Nokia 6600.txt,,[]
152,"If O you O 're O still O whining O about O storage O , O deleting O some O games O will O free-up O still O more O memory O . O",Nokia 6600.txt,,[]
153,RECEPTION O : O This O really O depends O on O locale O & O carrier O . O,Nokia 6600.txt,,[]
154,"The O 6600 B-aspect T-Mobile O is O the O true O 'world O phone O ' O in O that O it O has O the O mhz B-aspect to O operate O around O the O globe O , O including O New O Zealand O and O Australia O 900 O whereas O the O 6620 O available O from O Cingular O replaces O it O w/ O 800mhz B-aspect some O refer O to O as O 850 O . O",Nokia 6600.txt,"6600[+3],mhz[+3]","['6600', 'mhz']"
155,"The O latter O will O provide O better O coverage B-aspect in O more O remote O areas O of O The O States O but O still O operates O in O many O countries O , O excluding O New O Zealand O and O Australia O . O",Nokia 6600.txt,coverage[+3][u],['coverage']
156,The O 6600 B-aspect will O provide O similar O service B-aspect in O more O developed O areas O of O The O States O and O not O as O well O in O more O remote O areas O . O,Nokia 6600.txt,"6600[-2],service[-1]","['6600', 'service']"
157,"As O the O 6600 B-aspect uses O 900mhz O , O it O operates O in O more O countries O than O the O 6620 O . O",Nokia 6600.txt,6600[+3],['6600']
158,"The O battery B-aspect life I-aspect is O less O than O stellar O , O but O it O charges O w/ O the O quickness O . O",Nokia 6600.txt,battery life[+1],['battery life']
159,"Remember O , O this O phone O uses O an O operating B-aspect system I-aspect - O Symbian O ... O and O it O 's O feature-rich O w/ O 65k O colors O . O",Nokia 6600.txt,operating system[+3],['operating system']
160,"It O films O 10 O second O video B-aspect , O for O crying O out O loud O . O",Nokia 6600.txt,video[+3],['video']
161,The O battery B-aspect life I-aspect ca O n't O be O very O long O ; O let O 's O not O be O greedy O . O,Nokia 6600.txt,battery life[-1],['battery life']
162,GAMES O - O Java O . O,Nokia 6600.txt,,[]
163,"Do O n't O use O them O , O so O I O delete O them O for O addtl O space O . O",Nokia 6600.txt,game[-3],['game']
164,"In O my O humble O opinion O , O games O , O along O w/ O 'flip O phones O ' O belong O in O the O hands O of O teenagers O . O",Nokia 6600.txt,,[]
165,IMP O : O Two O important O pieces O of O advice O - O Visit O Nokia O 's O site O . O,Nokia 6600.txt,[s],[]
166,There O are O number O of O downloads B-aspect needed/available O for O this O phone O & O they O will O be O texted O to O you O at O no O cost O . O,Nokia 6600.txt,downloads[+3],['downloads']
167,The O downloads O are O for O basic O and O advanced O operations O . O,Nokia 6600.txt,,[]
168,The O second O piece O of O advice O - O Be O prepared O to O spend O a O lot O of O time O w/ O this O phone O . O,Nokia 6600.txt,[s],[]
169,"If O you O expect O to O be O able O to O pick O things O up O when O you O 're O out O and O in O a O rush O via O common O sense O , O many O times O you O 'll O end O up O frustrated O . O",Nokia 6600.txt,,[]
170,A O Sony O Ericcson O may O be O the O phone B-aspect for O you O ... O but O good O luck O finding O one O w/ O all O the O features O & O such O a O competitive O price O . O,Nokia 6600.txt,phone[+2][cc],['phone']
171,"Keep O in O mind O that O for O nearly O every O screen O , O there O are O a O number O 'along O side O ' O and O 'beneath O ' O them O ... O for O every O 'save O , O ' O there O are O choices O of O phone O memory O , O memory O card O or O sim O card O . O",Nokia 6600.txt,[s],[]
172,"Despite O a O critical O start O , O this O phone B-aspect deserves O four O stars O because O it O accomplishes O what O it O sets O out O to O do O which O is O pretty O lofty O ... O does O more O than O most O ... O does O it O well O ... O is O dependable O . O",Nokia 6600.txt,phone[+3],['phone']
173,"It O 's O a O high-line O Audi O , O on O a O Cadillac O suspension O , O at O a O reasonable O price O . O",Nokia 6600.txt,,[]
174,"When O you O consider O expandability O downloads O via O computer O , O the O numerous O features O , O two O transmission O programs O and O multiple O storage O devices O , O dependability O - O this O is O a O phone B-aspect that O is O n't O easy O to O out-grow O . O",Nokia 6600.txt,phone[-2],['phone']
175,I O would O suggest O this O phone O for O all O but O the O simple-minded O ... O or O those O who O simply O do O n't O need O so O many O features O . O,Nokia 6600.txt,[u],[]
176,"In O October O of O 2003 O , O I O bought O a O Nokia O 3650 O off O of O eBay O . O",Nokia 6600.txt,,[]
177,"It O was O an O OK O phone O with O a O really O nice O screen O , O great O battery O life O , O decent O signal O , O and O cool O applications O . O",Nokia 6600.txt,,[]
178,It O was O a O major O step O up O from O a O Sony O t68i O . O,Nokia 6600.txt,,[]
179,"The O 3650 O -- O being O essentially O a O mini-computer O -- O had O memory O leaks O and O occassional O crashing O , O but O nothing O that O a O quick O power O cycle O could O n't O help O . O",Nokia 6600.txt,,[]
180,"Most O importantly O , O it O allowed O me O to O get O on O the O Internet O via O Bluetooth O via O GPRS O flawlessly O . O",Nokia 6600.txt,,[]
181,"It O 's O a O nice O phone O , O and O I O 'm O glad O to O have O used O it O . O",Nokia 6600.txt,,[]
182,"In O July O of O 2004 O , O I O purchased O a O Nokia O 6600 O from O T-Mobile O . O",Nokia 6600.txt,,[]
183,"Since O I O use O my O Palm O PDA O and O T-Mobile O offers O unlimited O Internet O , O I O asked O the O sales O representative O if O I O could O use O this O phone O as O a O Bluetooth O modem O for O my O Palm O , O and O he O said O yes O . O",Nokia 6600.txt,,[]
184,So O I O bought O the O phone O and O went O on O my O merry O way O . O,Nokia 6600.txt,,[]
185,BLUETOOTH B-aspect DOES O NOT O WORK O ON O THIS O PHONE O . O,Nokia 6600.txt,BLUETOOTH[-3],['BLUETOOTH']
186,THE O ADVERTISING O IS O A O LIE O . O,Nokia 6600.txt,,[]
