,text,dataset,aspect_str,aspects
58,I O have O no O issues O w/ O odor O but O baby O poop O does O n't O start O to O smell O really O bad O till O they O start O on O soilid O so O odor O will O not O be O a O problem O no O matter O what O till O then O and O that O 's O many O many O months O down O the O road O . O,Diaper Champ.txt,,[]
59,"This O pail O does O n't O really O keep O in O odors B-aspect anymore O and O we O 'll O probably O have O to O get O a O new O one O , O but O since O you O can O use O regular O garbage O bags O we O actually O use O the O bags O we O get O our O groceries O in O because O they O hang O perfectly O its O still O probably O a O better O deal B-aspect than O the O genie O . O",Diaper Champ.txt,"odors[-2],deal[+1]","['odors', 'deal']"
60,We O just O had O a O baby O and O were O debating O getting O either O this O product O or O the O Diaper O genie O and O this O is O what O sold O us O on O this O product O,Diaper Champ.txt,,[]
61,We O received O this O diaper O pail O as O a O gift O while O expecting O our O second O child O . O,Diaper Champ.txt,,[]
62,and O what O a O Godsend O ! O,Diaper Champ.txt,,[]
63,"It O is O much O easier O to O fill B-aspect and O unload B-aspect than O the O Diaper O Genie O , O plus O , O why O buy O refills O when O you O can O use O trash O bags O from O the O Dollar O Store O ? O",Diaper Champ.txt,"fill[+2], unload[+2]","['fill', 'unload']"
64,It O also O holds O a O lot O more O diapers O . O,Diaper Champ.txt,diaper[+3],['diaper']
65,look O at O the O size B-aspect of O it O ! O,Diaper Champ.txt,size[+1],['size']
66,"Any O diaper O pail O , O if O you O leave O it O for O long O enough O , O is O going O to O smell O . O",Diaper Champ.txt,,[]
67,I O have O noticed O an O odor B-aspect one O the O I O expected O ! O when O unloading O the O Diaper O Champ O but O at O least O you O do O n't O smell O anything O every O time O you O use O it O . O,Diaper Champ.txt,odor[-1],['odor']
68,unlike O the O Diaper O Genie O ! O,Diaper Champ.txt,,[]
69,I O highly O recommend O this O ! O,Diaper Champ.txt,diaper[+3],['diaper']
70,For O my O first O I O had O a O diaper B-aspect genie I-aspect which O was O not O only O costly O with O the O refills O but O it O was O also O very O stinky O . O,Diaper Champ.txt,diaper genie[-2][cs],['diaper genie']
71,I O would O not O recommend O buying O that O one O . O,Diaper Champ.txt,,[]
72,My O second O child O I O did O n't O get O any O . O,Diaper Champ.txt,,[]
73,Now O for O our O third O child O I O saw O the O Diaper O Champ O and O figured O why O not O register O for O it O and O try O it O out O . O,Diaper Champ.txt,,[]
74,I O have O to O say O that O I O am O very O happy O with O it O so O far O . O,Diaper Champ.txt,Diaper Champ[+1][p],['Diaper Champ']
75,I O did O dump O a O little O deoderizer O tablet O in O it O . O,Diaper Champ.txt,,[]
76,I O am O happy O with O the O fact O that O I O can O use O any O bag O in O there O and O dont O ' O have O to O pay O out O the O nose O for O replacements O . O,Diaper Champ.txt,replacement[+2],['replacement']
77,It O 's O also O so O easy O to O use B-aspect and O holds O a O great O deal O of O diapers O . O,Diaper Champ.txt,use[+3],['use']
78,I O have O n't O noticed O any O seepage O of O smells O . O,Diaper Champ.txt,,[]
79,My O husband O and O I O bought O this O instead O of O the O Diaper O Genie O since O we O did O n't O want O to O be O bothered O with O buying O refills O for O the O Genie O . O,Diaper Champ.txt,,[]
80,"Well O , O I O suppose O this O is O better O than O an O open O pail O , O but O to O have O a O nursery O in O which O there O is O no O unpleasant O smell O is O quite O impossible O no O matter O what O you O use O . O",Diaper Champ.txt,,[]
81,The O bags O attach O inside O the O Champ B-aspect easily O and O all O one O has O to O do O is O cram O the O diaper O down O and O flip O the O handle O . O,Diaper Champ.txt,Champ[+3],['Champ']
82,Diaper O falls O into O bag O inside O the O Champ O . O,Diaper Champ.txt,,[]
83,"But O , O sometimes O , O if O the O Champ O is O too O full O , O the O flip O handle O wo O n't O function B-aspect . O",Diaper Champ.txt,function[-1][u],['function']
84,"I O never O know O when O the O Champ O is O full O as O there O is O no O way O too O tell O . O Even O though O not O particularly O aesthetic O , O how O about O making O the O Champ O clear O and O see-through O ? O So O , O I O lift O the O lid O and O find O a O wad O of O diaper B-aspect , O which O I O must O remove O , O usually O stuck O inside O the O lid O itself O because O the O bag O is O too O full O . O",Diaper Champ.txt,diaper[-2],['diaper']
85,"A O couple O of O tips O to O having O a O clean-smelling O nursery O even O with O the O Champ O : O Double O bagging- O Get O those O diaper O sacks O you O would O use O to O dispose O of O diapers O if O you O 're O in O a O place O where O you O do O n't O want O to O dump O a O dirty O diaper O , O like O in O your O friend O 's O wastebasket O or O kitchen O garbage O . O",Diaper Champ.txt,,[]
86,Bag O the O diaper O in O this O small O clean-smelling O bag O and O then O chuck O it O in O the O Champ O . O,Diaper Champ.txt,,[]
87,Another O tip O is O to O wash O out O the O Champ O frequently O and O spray O the O inside O and O lid O with O Lysol O after O every O full O bag O is O removed O . O,Diaper Champ.txt,,[]
88,I O bought O this O diaper B-aspect pail I-aspect when O my O son O was O just O a O few O days O old O and O I O absolutely O LOVE O it O ! O,Diaper Champ.txt,diaper pail[+2],['diaper pail']
89,I O used O to O work O in O a O daycare O and O we O had O a O diaper O genie O . O,Diaper Champ.txt,,[]
90,It O was O such O a O pain O to O use O . O,Diaper Champ.txt,,[]
91,We O all O hated O it O . O,Diaper Champ.txt,,[]
92,The O diaper O champ O could O n't O be O easier O to O use B-aspect . O,Diaper Champ.txt,use[+3],['use']
93,And O the O biggest O plus O is O that O you O do O n't O have O to O buy O any O expensive O refills B-aspect . O,Diaper Champ.txt,refills[+3],['refills']
94,It O takes O regular O trash O bags O . O,Diaper Champ.txt,,[]
95,"I O generally O put O kitchen O size O bags O in O it O , O but O you O can O use O just O about O any O size O if O you O are O in O a O pinch O . O",Diaper Champ.txt,,[]
96,"And O it O does O an O excellent O job O of O keeping O the O odor B-aspect contained O , O which O the O diaper O genie O never O did O ! O",Diaper Champ.txt,odor[+3][cs],['odor']
97,"If O you O are O looking O for O a O user-friendly O diaper O pail O that O actually O does O keep O the O odor O contained O , O than O the O diaper B-aspect champ I-aspect is O the O one O for O you O ! O",Diaper Champ.txt,diaper champ[+2],['diaper champ']
98,It O was O a O PAIN O . O,Diaper Champ.txt,,[]
99,Everytime O I O tried O to O unload O it O the O sausage O linksas O I O call O them O would O unravel O and O I O think O the O odor O control O was O only O so O so O . O,Diaper Champ.txt,,[]
100,it O was O n't O much O different O than O putting O the O diaper O in O a O shopping O back O and O putting O it O in O the O regular O trash O . O,Diaper Champ.txt,,[]
101,THIS O ITEM B-aspect IS O EXCEPTIONAL O I O like O the O ease O of O use B-aspect and O it O held O the O odor B-aspect in O great O . O,Diaper Champ.txt,"ITEM[+3],use[+2],odor[+3]","['ITEM', 'use', 'odor']"
102,For O even O better O odor O control O we O would O put O a O plug O ins O in O the O outlet O closest O to O it O . O,Diaper Champ.txt,,[]
103,I O had O no O problem O with O stuck O diapers O and O if O I O did O it O was O n't O often O but O I O can O see O how O it O would O happen O . O,Diaper Champ.txt,,[]
104,Diaper B-aspect Champ I-aspect is O by O far O the O best O diaper O pail O ! O,Diaper Champ.txt,Diaper Champ[+3],['Diaper Champ']
105,"It O holds B-aspect a O lot O of O diapers O , O not O to O mention O the O odor O ! O",Diaper Champ.txt,holds[+3],['holds']
106,"It O 's O easy O to O use B-aspect just O a O flip O of O the O lid O , O and O the O diaper O is O gone O ! O . O",Diaper Champ.txt,use[+3],['use']
107,It O 's O also O easy O to O empty B-aspect out O . O,Diaper Champ.txt,empty[+3],['empty']
108,"Just O unlock O the O top O , O and O remove O the O plastic O bag O . O",Diaper Champ.txt,,[]
109,"And O best O of O all O , O no O wasting O money O on O special O refill O bags O -- O -this O takes O ordinary O garbage B-aspect bags I-aspect ! O",Diaper Champ.txt,garbage bags[+3],['garbage bags']
110,"Whether O you O are O using O disposable O or O cloth O diapers O , O this O is O the O truly O the O only O diaper B-aspect pail I-aspect to O get O ! O",Diaper Champ.txt,diaper pail[+3],['diaper pail']
111,My O original O purpose O in O buying O the O Diaper O Champ O instead O of O the O Genie O was O to O use O it O with O cloth O diapers O . O,Diaper Champ.txt,,[]
112,"As O a O first-time O mom O , O I O got O the O great O idea O that O cloth O would O be O better O , O and O this O was O the O only O diaper O disposal O that O advertised O compatibility O with O cloth O diapers O . O",Diaper Champ.txt,,[]
113,"She O never O wore O even O one- O the O hospital O started O me O on O Huggies O , O and O I O never O turned O back O as O a O side O note- O if O you O do O have O the O patience O for O cloth O diapers O , O pay O the O extra O $ O and O go O for O Kushies O ; O they O 're O beautifully O made O and O work O very O well O from O what O I O 've O heard O . O",Diaper Champ.txt,,[]
114,"Even O though O I O never O ventured O into O the O cloth O land O , O I O was O very O impressed O by O how O well O this O works O at O keeping O diapers O and O their O accompanying O odor B-aspect in O the O pail B-aspect and O out O of O our O life O ! O",Diaper Champ.txt,"pail[+3],odor[+3][u]","['pail', 'odor']"
115,Opening B-aspect the O Champ O to O empty O out O the O bag O is O a O little O tricky- O I O pinched O my O thumb O a O few O times O before O I O got O the O hang O of O it O . O,Diaper Champ.txt,Opening[-1],['Opening']
116,"Being O a O very O economical O person O , O I O appreciate O the O fact O that O any O plastic O bag O can O be O used O with O this O system- O I O never O did O like O the O prospect O of O buying O special O Diaper O Genie O refills B-aspect . O",Diaper Champ.txt,refills[+3],['refills']
117,"If O you O have O a O really O sensitive O nose O , O I O can O suggest O buying O some O scented O kitchen O trash O bags O to O use O with O the O Diaper O Champ- O since O the O odor O is O contained O in O the O Champ O , O once O you O have O to O open O it O to O empty O out O the O full O bag O , O you O 're O quite O often O greeted O with O a O rather O unpleasant O blast O of O odor O , O and O scented O bags O help O with O that O . O",Diaper Champ.txt,,[]
118,"As O one O other O reviewer O pointed O out O , O it O does O occasionally O take O a O little O effort O to O push O down O the O `` O plunger B-aspect '' O to O get O the O diapers O in O the O pail O , O even O though O upon O inspection O the O bag O does O n't O really O look O full O . O",Diaper Champ.txt,plunger[-1],['plunger']
119,"But O from O my O experience O , O by O the O time O it O gets O to O that O point O , O the O bag O is O really O heavy O , O so O I O think O this O is O kind O of O helpful- O it O 's O a O built-in O way O of O keeping O the O bag O manageable O upon O emptying B-aspect . O",Diaper Champ.txt,emptying[+1],['emptying']
120,"This O is O a O really O great O buy O , O for O yourself O or O as O a O shower O gift B-aspect . O",Diaper Champ.txt,gift[+3][p],['gift']
121,I O 'm O beginning O to O think O that O the O main O reason O Genie O 's O so O popular O is O their O cutesy O name O . O,Diaper Champ.txt,,[]
122,It O 's O certainly O not O worth O the O money O or O the O upkeep O . O,Diaper Champ.txt,,[]
123,Go O for O the O Champ B-aspect . O,Diaper Champ.txt,Champ[+3],['Champ']
124,It O lives O up O to O its O name O . O,Diaper Champ.txt,,[]
125,I O love O this O product B-aspect ! O,Diaper Champ.txt,product[+3][u],['product']
126,"With O the O enormous O numbers O of O diapers O that O you O go O through O with O a O newborn O , O it O was O great O how O easy O it O was O to O dispose B-aspect of O the O dirty O ones O . O",Diaper Champ.txt,dispose[+3],['dispose']
127,"Plus O , O the O fact O that O it O used O regular O trash B-aspect bags I-aspect is O great O . O",Diaper Champ.txt,trash bags[+3][u],['trash bags']
128,No O need O to O pay O for O the O special O refills B-aspect that O the O other O brands O require O ! O,Diaper Champ.txt,refills[+3],['refills']
129,and O we O still O LOVE O it O ! O,Diaper Champ.txt,product[+3][p],['product']
130,We O have O been O using O the O Diaper O Genie O for O the O past O 17 O months O and O are O very O happy O with O it O . O,Diaper Champ.txt,,[]
131,We O opted O to O purchase O this O diaper O pail O even O though O my O SIL O gave O us O her O used O diaper O pail O the O other O popular O pail O . O one O that O uses O its O own O brand O of O bags O for O free O -- O and O we O are O VERY O glad O we O did O . O,Diaper Champ.txt,,[]
132,Here O 's O what O we O love O about O this O pail O . O,Diaper Champ.txt,,[]
133,we O wrap O them O nice O and O tight O *we O use O our O regular O kitchen O trash B-aspect bags I-aspect -- O cheap O ! O,Diaper Champ.txt,trash bags[+3],['trash bags']
134,"every O now O and O then O I O spray O down O the O inside O of O the O pail O with O Lysol O *easy O one-hand O use B-aspect *impossible O for O my O inquisitive O child O to O get O the O dirty O diapers O OUT O of O the O pail O Every O now O and O then O odors O do O escape O the O pail O , O but O that O is O rare O -- O and O it O usually O just O means O that O we O 've O crammed O too O much O in O there O and O need O to O change O the O bag O . O",Diaper Champ.txt,use[+3],['use']
135,Spraying O down O the O inside O of O the O container O and O letting O it O air O out O periodically O definitely O helps O . O,Diaper Champ.txt,,[]
136,We O keep O the O Diaper B-aspect Champ I-aspect in O our O daughter O 's O nursery O and O her O room O definitely O does O NOT O smell O like O dirty O diapers O . O,Diaper Champ.txt,Diaper Champ[+3][u],['Diaper Champ']
137,"It O holds B-aspect quite O a O few O diapers O , O and O pops O them O in O quickly O and O easily O . O",Diaper Champ.txt,holds[+3],['holds']
138,I O use O the O same O store-brand O tall O kitchen O trash B-aspect bags I-aspect I O already O use O in O the O kitchen O for O it O -- O no O special O `` O diaper O '' O trash B-aspect bags I-aspect necessary O . O,Diaper Champ.txt,trash bags[+3],['trash bags']
139,"The O opening B-aspect could O be O a O little O wider O , O I O suppose O , O but O I O have O n't O really O seen O anything O else O that O could O be O improved O . O",Diaper Champ.txt,opening[-1],['opening']
140,It O works B-aspect with O a O minimum O of O fuss O . O,Diaper Champ.txt,works[+2],['works']
141,The O diaper B-aspect champ I-aspect turns O the O smelly O diaper O into O `` O what O diaper O smell O '' O in O less O time O than O that O . O,Diaper Champ.txt,diaper champ[+3][u],['diaper champ']
142,I O hesitated O and O wondered O what O I O REALLY O needed O for O the O nursery O . O,Diaper Champ.txt,,[]
143,This O is O one O of O the O best O purchases B-aspect we O made O . O,Diaper Champ.txt,purchases[+3],['purchases']
144,"The O champ O , O the O baby O bjorn O , O fluerville O diaper O bag O , O and O graco O pack O and O play O bassinet O all O vie O for O the O best O baby O purchase O . O",Diaper Champ.txt,,[]
145,"Great O product B-aspect , O easy O to O use B-aspect , O economical O , O effective B-aspect , O absolutly O fabulous O . O",Diaper Champ.txt,"product[+3],use[+3],effective[+3][u]","['product', 'use', 'effective']"
146,"Update O I O knew O that O I O loved O the O champ B-aspect , O and O useing O the O diaper O genie O at O a O friend O 's O house O REALLY O reinforced O that O ! O",Diaper Champ.txt,champ[+3][cs],['champ']
147,"There O is O no O comparison O , O the O chanp O is O easy O and O smell O free O , O the O genie O was O difficult O to O use O one O handed O which O is O absolutly O vital O if O you O have O a O little O one O on O a O changing O pad O and O there O was O a O deffinite O odor B-aspect eminating O from O the O genie O plus O we O found O that O the O quick O tie O garbage O bags O where O the O ties O are O integrated O into O the O bag O work O really O well O because O there O is O n't O any O added O bulk O around O the O sealing O edge O of O the O champ B-aspect . O",Diaper Champ.txt,"champ[+3],odor[+3][cs]","['champ', 'odor']"
148,I O love O this O pail B-aspect ! O,Diaper Champ.txt,pail[+3],['pail']
149,"No O smell B-aspect , O easy O to O use O with O one O hand O free O , O and O best O of O all O it O uses O regular O tall O kitchen O garbage B-aspect bags I-aspect so O you O do O n't O get O suckered O in O to O using O only O the O bags O made O for O the O pail O that O are O imposible O to O find O ! O",Diaper Champ.txt,"smell[+3],ease of use[+3],garbage bags[+3][u]","['smell', 'ease of use', 'garbage bags']"
150,"I O have O heard O that O it O will O eventually O become O my O sons O favorite O place O to O put O his O toys O when O he O becomes O a O toddler O , O but O I O 've O got O 2 O years O to O worry O about O that O and O I O 'm O sure O I O 'll O figure O out O preventative O measures O like O any O other O mom O . O",Diaper Champ.txt,,[]
151,4 O months O later O . O,Diaper Champ.txt,,[]
152,I O still O like O it O but O do O n't O think O it O rates O the O 5 O stars O I O gave O it O but O ca O n't O change O that O . O,Diaper Champ.txt,,[]
153,Once O your O child O goes O on O to O solid O foods O BEWARE O ! O,Diaper Champ.txt,,[]
154,Solid O food O poop O is O VERY O STINKY O and O this O diaper B-aspect pail I-aspect does O n't O really O contain O the O smell O . O,Diaper Champ.txt,diaper pail[-2],['diaper pail']
155,"I O still O like O it O a O lot O and O am O not O changing O it O for O another O , O but O it O is O sort O of O stinky O . O",Diaper Champ.txt,diaper pail[-2][u],['diaper pail']
156,I O think O it O 's O great O . O,Diaper Champ.txt,diaper pail[+3][p],['diaper pail']
157,I O just O wished O that O it O did O n't O fill O up O so O fast O ! O,Diaper Champ.txt,diaper pail[-2],['diaper pail']
158,It O definitely O keeps O the O smell O out O . O,Diaper Champ.txt,diaper pail[+2],['diaper pail']
159,But O now O that O she O is O eating O solids O the O odor B-aspect is O escaping O out O and O we O are O constantly O using O airfreshner O . O,Diaper Champ.txt,odor[-2],['odor']
160,First O 4 O months O it O was O in O our O bedroom O and O we O did O not O even O smell O any O odor B-aspect . O,Diaper Champ.txt,odor[+1][u],['odor']
161,"Bottom O line O if O you O buy O this O for O your O newborn O , O it O is O fine O . O",Diaper Champ.txt,,[]
162,But O be O prepared O to O buy O something O else O diaper O genie O ? O which O can O trap O the O odor B-aspect better O . O,Diaper Champ.txt,odor[-1],['odor']
163,Every O time O ! O,Diaper Champ.txt,,[]
164,The O diaper B-aspect champ I-aspect is O the O best O ! O,Diaper Champ.txt,diaper champ[+3],['diaper champ']
165,Having O used O it O with O 2 O children O 13 O months O apart O . O,Diaper Champ.txt,,[]
166,I O can O honestly O speak O to O its O worth O ! O,Diaper Champ.txt,,[]
167,"I O have O tried O other O pails O , O but O none O have O compared O positively O to O the O Champ B-aspect . O",Diaper Champ.txt,Champ[+3],['Champ']
168,1 O The O champ O is O easy O to O use B-aspect . O,Diaper Champ.txt,use[+3],['use']
169,One O pail O that O I O used O was O so O difficult O to O change O the O bag O and O insert O the O dirty O diaper O . O,Diaper Champ.txt,,[]
170,You O had O to O remove O the O entire O lid O and O lay O it O on O the O floor O which O led O to O my O toddler O running O away O with O it O which O is O gross O while O trying O to O fit O the O bag O correctly O into O the O slot O . O,Diaper Champ.txt,,[]
171,"For O diaper O disposal O , O you O had O to O push O a O button O and O the O lid O would O or O would O not O pop O open O . O",Diaper Champ.txt,,[]
172,With O the O Champ B-aspect all O you O had O to O do O was O drop O the O dirty O diaper O into O the O opening O and O flip O the O lid O . O,Diaper Champ.txt,Champ[+2][u],['Champ']
173,It O was O so O easy O my O toddler O would O dispose B-aspect of O her O on O diapers O . O,Diaper Champ.txt,dispose[+2],['dispose']
174,The O Champ O also O has O hinges O for O you O to O place O a O new O bag O . O,Diaper Champ.txt,,[]
175,2 O The O Champ O uses O regular O store B-aspect bags I-aspect . O,Diaper Champ.txt,store bags[+3][u],['store bags']
176,You O do O not O have O to O waste O money O or O time O trying O to O purchase O special O bags O for O the O Champ B-aspect . O,Diaper Champ.txt,Champ[+3],['Champ']
177,You O can O save O your O bags O from O your O shopping O trip O and O insert O them O into O the O Champ O . O,Diaper Champ.txt,,[]
178,"Special O bags O are O expensive O , O hard O to O find O , O and O you O never O have O enough O . O",Diaper Champ.txt,,[]
179,This O will O never O be O a O problem O with O the O Champ O . O,Diaper Champ.txt,,[]
180,Do O n't O Caregivers O need O more O simplicity O in O their O lives O ? O,Diaper Champ.txt,,[]
181,The O Champ O gives O you O peace O of O mind O and O wallet O . O,Diaper Champ.txt,,[]
182,3The O Champ B-aspect is O Odor O Free O for O at O least O 15 O months O . O,Diaper Champ.txt,Champ[+3],['Champ']
183,The O Champ B-aspect did O not O start O letting O a O little O odor O through O until O well O over O a O year O . O,Diaper Champ.txt,Champ[+2],['Champ']
184,I O can O not O speak O to O the O accuracy O of O its O odor O containing O capabilities O due O to O it O was O working O overtime O with O 2 O childrens O diapers O . O,Diaper Champ.txt,,[]
185,If O you O have O only O one O child O the O Champ O may O last O you O until O the O child O is O out O of O diapers O . O,Diaper Champ.txt,,[]
