,text,dataset,aspect_str,aspects
49,"Once O you O set O it O up O , O it O 's O great O . O",Linksys Router.txt,router[+3][p] ,['router']
50,And O it O is O EXTREMELY O well-priced B-aspect for O what O you O 're O getting O . O,Linksys Router.txt,well-priced[+2] ,['well-priced']
51,"Just O make O sure O to O budget O a O couple O of O hours O for O setup O , O and O invite O some O computer-savvy O friends O over O first O if O you O 're O prone O to O high O blood O pressure O . O",Linksys Router.txt,,[]
52,"For O an O item O that O is O not O even O available O in O Best O Buy O and O the O other O major O stores O when O I O went O to O buy O it O , O the O fact O that O ... O has O these O in O and O out O of O stock O , O and O that O I O received O it O in O only O a O couple O of O days O is O knowledge O enough O to O make O this O a O winning O situation O . O",Linksys Router.txt,,[]
53,What O about O hookup O and O use O ? O,Linksys Router.txt,,[]
54,Another O 5 O star O performance B-aspect . O,Linksys Router.txt,performance[+3][u] ,['performance']
55,"Having O never O hooked O up O a O wireless O network O before O , O I O took O the O advice O of O the O quick O start O guide O that O came O with O the O unit O , O and O used O their O included O CD O . O",Linksys Router.txt,,[]
56,"They O strongly O recommended O that O you O use O the O CD O rather O than O manually O configure O , O and O they O were O right O . O",Linksys Router.txt,,[]
57,"Having O seen O the O problems O that O some O others O were O having O with O setup O , O only O to O be O resolved O some O of O them O by O exactly O following O the O directions O , O I O decided O to O do O it O that O way O right O out O of O the O box O . O",Linksys Router.txt,,[]
58,I O 'm O glad O I O did O . O,Linksys Router.txt,,[]
59,This O setup O using O the O CD B-aspect was O about O as O easy O as O learning O how O to O open O a O refrigerator O door O for O the O first O time O . O,Linksys Router.txt,CD[+3] ,['CD']
60,Shutting O off O what O they O t O ! O,Linksys Router.txt,,[]
61,"ell O you O to O shut O off O , O and O turning O on O what O and O when O they O tell O you O to O turn O things O on O , O resulted O in O a O delightful O install O . O",Linksys Router.txt,,[]
62,Not O even O one O glitch O . O,Linksys Router.txt,,[]
63,"The O CD O determined O my O internet O connection O , O determined O my O system O configuration O , O asked O me O a O few O questions O , O and O bingo O I O was O up O and O running O . O",Linksys Router.txt,,[]
64,"I O bought O the O PC O Card O for O laptops O as O well O , O and O that O was O just O as O easy O to O install O . O",Linksys Router.txt,,[]
65,Within O 10 O minutes O I O was O surfing O the O web O from O all O over O the O house O . O,Linksys Router.txt,,[]
66,No O Wires O ! O,Linksys Router.txt,,[]
67,Pertaining O to O the O speed B-aspect issue O : O I O got O 54Mps O while O I O was O in O the O same O room O . O,Linksys Router.txt,speed[+3] ,['speed']
68,"When O I O went O into O the O living O room O , O it O went O to O very O good O instead O of O excellent O , O and O gave O me O 37Mbps O . O",Linksys Router.txt,,[]
69,Let O 's O get O a O perspective O here O . O,Linksys Router.txt,,[]
70,A O standard O modem O works O at O 56K O tops O . O,Linksys Router.txt,,[]
71,This O router O works B-aspect at O 54Mbps O that O 's O megabyte O not O kilobyte O . O,Linksys Router.txt,works[+3] ,['works']
72,Their O are O 1000 O kilobytes O in O every O megabyte O . O,Linksys Router.txt,,[]
73,So O 54 O Megabytes O per O second O is O about O a O thousand O times O faster O than O a O standard O modem O . O,Linksys Router.txt,,[]
74,I O hooked O the O Linksys O wireless O router O up O to O a O broadband O connection O which O is O running B-aspect at O a O maximum O of O 700 O plus O Kilobytes O on O the O download O e O ! O,Linksys Router.txt,running[+3] ,['running']
75,"nd O , O and O 100 O to O 150 O upload O speed O . O",Linksys Router.txt,,[]
76,"I O know O I O am O getting O specific O , O but O the O point O I O am O making O is O that O it O does O not O matter O what O the O connection O speed O you O are O running O at O any O given O moment O , O based O on O how O close O the O base O unit O is O to O the O PC O card O . O",Linksys Router.txt,,[]
77,"What O is O important O is O that O your O internet O connection O will O never O even O approach O the O speed O capabilities O of O this O router O , O so O do O n't O hassle O yourself O with O any O concerns O over O varying O connect O speeds O of O the O wireless O network O . O",Linksys Router.txt,,[]
78,Broadband B-aspect hooked O up O to O this O wireless O setup O flies O . O,Linksys Router.txt,Broadband[+3] ,['Broadband']
79,"As O soon O as O you O click O on O a O site O , O it O appears O on O the O screen O . O",Linksys Router.txt,,[]
80,"Anyhow O , O just O for O reference O , O I O am O using O a O Dell O Inspiron O Notebook O , O hooked O up O to O the O broadband O cable O modem O that O was O supplied O by O Comcast O . O",Linksys Router.txt,,[]
81,The O operating O system O is O Windows O XP O . O,Linksys Router.txt,,[]
82,Installation B-aspect was O as O near O automatic O as O can O be O . O,Linksys Router.txt,Installation[+3] ,['Installation']
83,"They O do O supply O instructions O when O using O Windows O ME O , O 98 O etc O , O that O includes O one O more O step O than O XP O . O",Linksys Router.txt,,[]
84,All O in O all O this O is O a O 5 O star O piece O of O equipment B-aspect . O,Linksys Router.txt,equipment[+3],['equipment']
85,Follow O the O directions O exactly O . O,Linksys Router.txt,,[]
86,It O is O easy O . O,Linksys Router.txt,,[]
87,Hope O this O helps O . O,Linksys Router.txt,,[]
88,I O had O some O issues O when O I O had O enabled O WEP B-aspect encryption I-aspect and O then O moved O on O to O WPA O . O,Linksys Router.txt,WEP encryption[-1] ,['WEP encryption']
89,"Ironically O , O the O latest O firmware O update O addresses O this O very O specific O issue O ... O . O so O now O I O have O no O problems O what O so O ever O . O",Linksys Router.txt,,[]
90,Even O during O the O firmware O updates O my O roommates O did O not O loose O wireless O connectivity B-aspect . O,Linksys Router.txt,connectivity[+2] ,['connectivity']
91,New O firmware B-aspect update I-aspect allows O for O automatic O wireless O network O configuration O . O,Linksys Router.txt,firmware update[+2] ,['firmware update']
92,All O you O have O to O do O is O click O one O button O on O the O router O configuration B-aspect window O and O the O router O automatically O senses O the O devices O and O configures O the O network O . O,Linksys Router.txt,configuration[+2] ,['configuration']
93,"Awesome O for O the O newbie O , O though O I O personally O like O to O fasten O every O bolt O myself O . O",Linksys Router.txt,router[+3][u] ,['router']
94,Comes O with O a O installation B-aspect CD O which O instructs O you O step O by O step O to O setting O up O the O router O . O,Linksys Router.txt,installation[+2] ,['installation']
95,You O need O to O know O absolutely O nothing O about O setting B-aspect up I-aspect the O network O . O,Linksys Router.txt,setting up[+3] ,['setting up']
96,Linksys O is O more O costlier B-aspect than O others O and O is O a O home/consumer O division O of O Cisco O . O,Linksys Router.txt,costlier[-1][u] ,['costlier']
97,"But O I O believe O for O stability O , O this O extra O price O is O worth O spending O . O",Linksys Router.txt,,[]
98,"Whatever O you O do O , O please O do O n't O go O for O a O Netgear O . O ! O",Linksys Router.txt,,[]
99,"It O did O not O take O me O that O long O to O set O this O up O , O but O it O did O require O *not* O following O the O instructions O . O",Linksys Router.txt,,[]
100,I O had O an O old O wired O Linksys O router O . O,Linksys Router.txt,,[]
101,The O new O wireless O router O contained O large O warnings O to O run O the O CD O first O before O trying O to O connect O it O . O,Linksys Router.txt,,[]
102,There O was O a O big O sticker O inside O the O box O saying O `` O RUN O CD O FIRST O - O DO O NOT O DISCONNECT O YOUR O CURRENT O ROUTER O '' O . O,Linksys Router.txt,,[]
103,And O the O router O itself O had O protective O tape O over O the O Ethernet O inputs O . O,Linksys Router.txt,,[]
104,"So O I O ran O the O CD O , O but O doing O that O did O not O yield O any O results O - O my O wired O router O was O apparently O too O old O , O so O the O CD O s/w O did O not O recognize O it O . O",Linksys Router.txt,,[]
105,"There O were O no O other O obvious O setup O instructions B-aspect - O though O there O was O a O softcopy O manual O , O it O did O not O give O an O answer O readily O on O what O do O to O . O",Linksys Router.txt,instructions[-2][u] ,['instructions']
106,"If O I O did O not O know O anything O about O networking O whatsoever O , O I O might O be O stumped O at O this O point O . O",Linksys Router.txt,,[]
107,"But O since O I O do O have O a O little O experience O , O I O simply O disconnected O my O old O router O and O put O in O the O new O one O . O",Linksys Router.txt,,[]
108,I O do O know O what O wires O go O ! O,Linksys Router.txt,,[]
109,"to O which O inputs O , O I O know O what O the O lights O mean O , O etc O . O",Linksys Router.txt,,[]
110,"So O then O running O the O CD O , O everything O worked O out O OK O to O connect O my O wired O computers O again O . O",Linksys Router.txt,,[]
111,The O only O other O problem O was O that O security B-aspect for O the O wireless O connection O . O,Linksys Router.txt,security[-2] ,['security']
112,There O was O no O obvious O screen O stating O what O should O be O done O - O the O program O simply O said O the O router O was O secured O . O,Linksys Router.txt,,[]
113,"If O I O did O not O know O what O to O do O , O I O 'd O have O no O idea O how O to O connect O wirelessly O . O",Linksys Router.txt,,[]
114,"But O knowing O that O the O IP O for O my O previous O Linksys O router O was O 192.162.1.1 O , O I O went O there O and O found O a O drop O down O screen O that O had O the O information O the O security O key O I O needed O to O connect O my O wireless O laptop O . O",Linksys Router.txt,,[]
115,The O router O works B-aspect fine O for O both O wired O and O wireless O . O,Linksys Router.txt,works[+2] ,['works']
116,I O can O go O pretty O far O away O from O my O router O and O still O connect B-aspect wirelessly O . O,Linksys Router.txt,connect[+3][u] ,['connect']
117,"Overall O , O if O you O know O what O basic O steps O to O take O , O it O was O not O difficult O to O connect B-aspect , O and O the O s/w O worked O well O to O connect B-aspect . O",Linksys Router.txt,connect[+2][u] ,['connect']
118,"But O if O you O did O not O know O what O to O do O , O you O might O have O to O call O Linksys O . O",Linksys Router.txt,,[]
119,I O would O suggest O for O Linksys O to O include O a O hardcopy O quickstart O guide O for O those O users O with O ! O,Linksys Router.txt,,[]
120,"little O to O no O networking O experience O , O just O in O case O the O automatic O CD B-aspect method O has O issues O . O",Linksys Router.txt,CD[-2][u] ,['CD']
121,"I O 'd O give O it O 4.5 O stars O if O possible O , O but O since O 5 O stars O would O be O misleading O , O I O give O it O 4 O stars O . O",Linksys Router.txt,router[+2][p] ,['router']
122,Here O is O the O big O news O to O everyone O ; O this O is O a O consumer O level O product O . O,Linksys Router.txt,,[]
123,This O is O not O an O enterprise B-aspect piece I-aspect of O hardware O that O you O will O find O in O an O office O or O corporate O environment O . O,Linksys Router.txt,enterprise piece[-3][u] ,['enterprise piece']
124,"You O will O not O be O able O to O run O 100 O 's O users O using O WPA O and O WPA2 O encryption O through O this O thing O , O just O a O handful O of O people O on O a O cable O modem O or O DSL O line O . O",Linksys Router.txt,,[]
125,People O that O complain O about O this O product O not O standing O up O to O hardcore O use O are O fooling O themselves O . O,Linksys Router.txt,,[]
126,They O need O to O step O up O and O buy O an O enterprise O level O piece O of O hardware O for O a O lot O more O money O . O,Linksys Router.txt,,[]
127,"That O aside O , O this O is O not O that O bad O of O a O product O . O",Linksys Router.txt,,[]
128,I O have O had O mine O for O about O a O year O and O use O a O third O party O firmware O on O mine O and O love O it O . O,Linksys Router.txt,router[+2][p] ,['router']
129,"With O a O little O knowledge O and O tweaking O , O you O can O get O this O product O to O run O encrypted O wireless O connections O to O about O 10 O people O with O little O or O no O problem O . O",Linksys Router.txt,,[]
130,"If O you O have O users O that O use O P2P O , O you O will O need O to O tweak O this O and O all O wireless O routers O . O",Linksys Router.txt,,[]
131,P2P O is O just O harsh O on O networking O equipment O of O ! O,Linksys Router.txt,,[]
132,all O kinds O . O,Linksys Router.txt,,[]
133,On O the O subject O of O Third O Party O firmware O ; O Linksys O WRT54G O versions O 1 O through O 4 O run O Linux O . O,Linksys Router.txt,,[]
134,"Because O of O that O , O a O bunch O of O really O smart O people O sat O down O and O figured O out O how O to O make O the O Linksys O WRT54G O run O their O own O custom O firmware O . O",Linksys Router.txt,,[]
135,"So O , O if O you O type O in O `` O Linksys O firmware O '' O into O Google O or O A9 O , O you O will O get O a O list O of O websites O that O have O custom O firmware O for O various O kinds O of O Linksys O Routers O Linksys O makes O a O few O routers O that O run O Linux O . O",Linksys Router.txt,,[]
136,"The O really O neat O thing O about O this O is O that O the O third O party O firmware O are O very O powerful O and O add O many O more O features O to O the O WRT54G O that O are O not O there O , O but O should O be O . O",Linksys Router.txt,,[]
137,"However O , O the O version O of O the O WRT54G O that O Amazon.com O and O most O other O places O sell O is O version O 5 O . O",Linksys Router.txt,,[]
138,The O new O hardware B-aspect version I-aspect does O not O run O Linux O at O all O and O most O likely O will O not O since O the O memory O has O been O cut O in O half O . O,Linksys Router.txt,hardware version[-3][u] ,['hardware version']
139,"Simply O put O , O the O hardware O is O just O too O small O to O run O Linux O , O which O is O a O really O bummer O since O I O found O it O fun O to O play O with O my O Linksys O WRT54G O 's O firmware O . O",Linksys Router.txt,,[]
140,"However O , O if O you O are O not O a O tech O person O and O ! O",Linksys Router.txt,,[]
141,"just O want O a O wireless O router O for O home O or O your O very O small O business O , O you O can O just O get O a O WRT54G B-aspect from O here O and O configure O it O . O",Linksys Router.txt,WRT54G[+2][u] ,['WRT54G']
142,Just O make O sure O to O get O someone O to O help O you O configure O the O encryption O if O you O can O not O do O it O yourself O . O,Linksys Router.txt,,[]
143,Do O not O use O this O thing O without O Wireless O Encryption O . O,Linksys Router.txt,,[]
144,"All O wireless O routers O need O to O be O configured O to O use O Wireless O Encryption O , O so O this O is O just O not O a O problem O with O the O WRT54G O . O",Linksys Router.txt,,[]
145,"If O you O are O a O tech O person O and O want O to O really O play O with O your O WRT54G O , O sorry O , O but O you O need O to O get O the O WRT54GS O router O . O",Linksys Router.txt,,[]
146,They O have O the O large O amounts O of O RAM O and O still O run O Linux O . O,Linksys Router.txt,,[]
147,"I O would O highly O recommend O that O you O do O this O if O you O want O to O learn O something O , O but O if O you O are O not O interested O in O learning O this O stuff O and O just O want O a O working O wireless O router O , O just O get O the O WRT54G B-aspect . O",Linksys Router.txt,WRT54G[+3][u] ,['WRT54G']
148,"I O had O a O Linksys O wired O 802.11B O router O and O wireless O access O point O which O worked O well O , O but O decided O to O upgrade O to O an O all-in-one O 11G O device O . O",Linksys Router.txt,,[]
149,The O tough O part O was O deciding O whether O or O not O I O needed O the O `` O Speedbooster O '' O version O . O,Linksys Router.txt,,[]
150,"After O asking O around O , O I O found O out O I O did O n't O . O",Linksys Router.txt,,[]
151,The O out-of-the-box O experience O was O a O little O frustrating O . O,Linksys Router.txt,,[]
152,I O tried O the O CD B-aspect setup O program O without O any O luck O . O,Linksys Router.txt,CD[-2] ,['CD']
153,Then O I O tried O the O do-it-yourself O method O of O following O the O step-by-step O instructions O . O,Linksys Router.txt,,[]
154,That O did O n't O work O either O . O,Linksys Router.txt,,[]
155,A O five O minute O call O to O the O tech O support O people O was O all O it O took O to O get O the O router O up O and O running O . O,Linksys Router.txt,,[]
156,No O hold O time O . O,Linksys Router.txt,,[]
157,"Yes O , O the O 1-800 B-aspect number O probably O redirected O me O to O someone O in O India O , O but O the O guy O was O easy O to O understand O , O and O he O helped O solve O the O problem O . O",Linksys Router.txt,1-800[+2][u] ,['1-800']
158,"Essentially O , O the O CD B-aspect included O with O the O package O is O , O for O the O most O part O , O worthless O . O",Linksys Router.txt,CD[-3] ,['CD']
159,"I O was O told O to O connect O my O computer O directly O to O the O cable O modem O , O then O go O to O a O Linksys O webs O ! O",Linksys Router.txt,,[]
160,ite O : O www.linksys.com/connect O I O clicked O on O NetSet O Assistant O and O let O it O do O it O 's O thing O . O,Linksys Router.txt,,[]
161,"I O followed O the O prompts O to O disconnect O and O reconnect O Ethernet O cables O , O and O then O rebooted O . O",Linksys Router.txt,,[]
162,Problem O solved O . O,Linksys Router.txt,,[]
163,As O far O as O WEP O configuration O ... O make O your O adjustments O after O you O 've O set O up O the O router O using O the O default O setup O . O,Linksys Router.txt,,[]
164,"It O 'll O make O life O a O lot O easier O , O and O preclude O you O from O having O to O give O this O product B-aspect a O negative O review O . O",Linksys Router.txt,product[+2][p] ,['product']
165,"This O is O my O fourth O Linksys O product O and O , O aside O from O the O rough O start O , O I O 'm O very O satisfied O with O this O router B-aspect . O",Linksys Router.txt,router[+2] ,['router']
166,I O was O waiting O for O wireless O to O be O faster O then O 11mbs O . O,Linksys Router.txt,,[]
167,This O linksys O router B-aspect does O it O for O the O RIGHT O PRICE O . O,Linksys Router.txt,router[+3][p] ,['router']
168,For O about O the O same O price O as O 11mb O you O can O get O 5 O times O the O speed O . O,Linksys Router.txt,,[]
169,"The O range B-aspect is O terrific O , O I O am O using O this O for O my O home O and O I O was O transferring O at O 50+mbs O from O my O backyard O . O",Linksys Router.txt,range[+3] ,['range']
170,I O have O an O RCA O cable O modem O with O RCN O as O my O ISP O . O,Linksys Router.txt,,[]
171,A O great O service O which O I O highly O recommend O . O,Linksys Router.txt,,[]
172,I O recently O bought O the O Linksys O G-Router O after O getting O my O hp O laptop O needing O to O setup O wireless O at O home O . O,Linksys Router.txt,,[]
173,I O got O it O to O work O with O no O problem O but O then O I O experienced O bandwidth O loss O and O constant O connectivity O issues O . O,Linksys Router.txt,,[]
174,I O wrongly O thought O that O it O was O the O router O . O,Linksys Router.txt,,[]
175,Fool O that O I O was O ! O,Linksys Router.txt,,[]
176,After O countless O attempts O at O recycling O the O modem O and O WPA O keys O etc O . O,Linksys Router.txt,,[]
177,", O I O finally O figured O out O that O the O modem O could O not O support O the O wireless O router O and O it O had O a O short O , O plus O RCA O no O longer O carried O it O and O the O thing O was O ugly O , O taking O up O space O . O",Linksys Router.txt,,[]
178,I O 've O since O gotten O the O Linksys O Modem O BEFCMU10 O and O stacked O it O with O the O WRT54G B-aspect router O and O it O works O fantastic O ! O ! O ! O,Linksys Router.txt,WRT54G[+3] ,['WRT54G']
179,Be O sure O to O call O your O ISP O with O the O modem O 's O MAC O address O to O get O online O . O,Linksys Router.txt,,[]
180,YOU O WO O N'T O get O connected O otherwise O . O,Linksys Router.txt,,[]
181,My O ISP O had O me O up O and O running O within O 5 O minutes O . O,Linksys Router.txt,,[]
182,Also O some O ISP O 's O give O you O a O discount O if O you O supply O your O own O modem O . O,Linksys Router.txt,,[]
183,Check O it O out O . O,Linksys Router.txt,,[]
184,I O got O this O for O my O aunt O who O pretty O much O knows O nothing O about O computers O . O,Linksys Router.txt,,[]
185,It O took O me O about O an O hour O to O set B-aspect up I-aspect a O wireless O environment O in O her O townhouse O and O she O has O n't O called O me O yet O with O any O problems O . O,Linksys Router.txt,set up[+2][u] ,['set up']
186,Make O sure O you O read O the O documentation O CLEARLY O if O you O dont O know O what O you O 're O doing O . O,Linksys Router.txt,,[]
187,there O are O instructions B-aspect to O encrypt O your O personal O wirless O network O so O no O one O else O can O end O up O hogging/stealing O your O bandwidth O . O,Linksys Router.txt,instructions[+2] ,['instructions']
188,And O the O tech O writers O have O made O the O installation B-aspect process O SO O EASY O for O people O lik O my O aunt O to O follow O . O,Linksys Router.txt,installation[+3] ,['installation']
189,A O very O well O made O product B-aspect that O has O worked O very O well O for O me O over O the O years O . O,Linksys Router.txt,product[+3][u] ,['product']
190,I O 'd O also O recommend O wireless O products O made O by O Belkin O . O,Linksys Router.txt,,[]
191,i O 've O had O their O wireless O card O for O my O laptop O since O 2000 O and O it O has O rarely O given O me O problems O . O,Linksys Router.txt,,[]
192,"I O upgraded O from O an O older O 801.11b O router O to O the O Linksys O WRT54G O for O its O improved O security B-aspect , O and O of O course O , O speed B-aspect . O",Linksys Router.txt,"security[+2], speed[+2] ","['security', 'speed']"
193,"However O , O this O product O performed O well O below O my O expectation O . O",Linksys Router.txt,router[-2][p] ,['router']
194,"The O Achilles O heel O of O this O router O is O its O inability O to O stream B-aspect music O , O or O copy B-aspect large I-aspect files I-aspect over O the O local O network O . O",Linksys Router.txt,"stream[-2], copy large files[-2][u] ","['stream', 'copy large files']"
195,I O use O Apple O iTunes O to O stream O music O to O my O stereo O via O the O Linksys O router O . O,Linksys Router.txt,,[]
196,"Although O it O will O work O for O a O few O minutes O , O it O will O eventually O hang O . O",Linksys Router.txt,,[]
197,This O behavior O hanging O also O occurs O when O I O transfer O large O files O between O my O PCs O . O,Linksys Router.txt,,[]
198,"After O some O research O on O the O Net O , O I O discovered O that O there O is O indeed O a O flaw O with O the O current O WRT54G O design B-aspect WRT54G O , O version O 3 O , O which O Amazon O currently O sells O . O",Linksys Router.txt,design[-2] ,['design']
199,"If O you O just O use O the O router O to O surf O the O web O , O this O router O should O serve O your O needs O . O",Linksys Router.txt,,[]
200,"As O I O mentioned O in O my O first O paragraph O , O it O supports O WPA O security B-aspect , O which O is O far O superior O to O WEP O . O",Linksys Router.txt,security[+2] ,['security']
201,In O addition O it O is O very O easy O to O setup B-aspect . O,Linksys Router.txt,setup[+3] ,['setup']
